CompanyCode,DocumentNo,FiscalYear,LineItem,Amount,Currency,DocumentDate,Vendor,ReferenceDoc
9840,5427583777,1992,166,465,UGX,2009-05-21,22975,421
39940,8950268244,2015,951,314,UAH,2014-05-10,48595,851
75167,4584245581,2007,565,874,IDR,2012-10-20,18052,789
92542,7015288946,2016,47,27,DZD,2022-01-12,71959,266
46489,7470227015,1992,834,965,KES,2019-10-13,89592,883
73761,8669177580,2020,570,846,BSD,2008-03-19,38069,350
74351,5328849928,1997,331,594,BMD,2018-11-22,59886,370
76361,6830555108,1987,476,273,XDR,2006-06-01,36442,262
45933,581590714,2008,975,555,NAD,2016-04-12,27722,692
53160,1186699076,1988,105,894,ALL,2022-07-05,54201,181
29867,9781266381,1980,850,626,PKR,2012-08-22,96410,888
51548,5178478957,2010,563,564,KWD,2011-08-08,23238,566
21722,5354412001,2003,316,717,SDG,2001-09-26,41240,314
46401,1150137430,1977,695,306,PLN,2019-04-12,11128,185
26289,8924952917,1991,427,324,XCD,2019-06-28,934,418
1266,849966577,2015,858,720,SPL,2007-02-16,70499,833
72955,6924624309,1979,314,580,TRY,2016-03-10,70042,238
48962,2290206175,2017,385,248,ANG,2003-02-02,68573,933
64139,8365572536,1997,192,864,AUD,2003-11-25,33906,500
1233,8237849271,2020,932,876,MNT,2021-05-02,94071,12
49027,4553517909,2020,779,118,GBP,2019-06-05,52819,975
46979,3646900983,2011,392,964,KRW,2016-09-18,36933,513
22779,2371880055,1993,597,205,SLL,2006-03-14,72848,343
90070,6253030868,2006,28,826,CHF,2015-05-24,56024,549
42003,851070797,2022,535,875,MDL,2004-08-23,4729,942
12272,3274479451,1974,880,17,LYD,2018-09-30,90410,179
67668,8667510279,2023,252,497,COP,2017-09-28,51114,146
61268,3557275381,2012,663,913,PLN,2010-08-02,23067,5
68989,3225350192,2006,152,301,MGA,2011-04-23,36938,878
42961,2970867041,2013,144,522,BBD,2001-03-19,90336,214
52872,6729442867,1995,777,114,HRK,2010-09-18,73149,324
7368,4999407093,1996,628,287,MGA,2003-06-16,2976,521
71415,5589053800,2018,282,69,KGS,2016-02-06,57809,126
94437,428456714,1988,651,14,NAD,2016-02-08,29554,422
26196,4735593756,2024,144,378,BAM,2019-07-25,98215,804
52970,7520981189,1975,897,926,SAR,2018-11-06,86659,433
53944,3065745559,2014,637,195,LSL,2014-08-21,24073,323
66430,5494459636,1993,486,186,TMT,2010-07-25,40774,416
63632,3564450239,1989,775,926,AZN,2006-01-25,38416,705
86730,3725369223,2017,155,436,TOP,2020-12-14,48353,540
75249,9739932037,1979,329,189,UYU,2015-04-26,14622,386
95844,3346272316,2011,918,763,BMD,2006-02-07,17515,479
2146,8845955315,1978,584,756,ETB,2004-05-03,25567,912
7844,5434462542,2015,871,934,CNY,2009-03-11,92119,537
88416,1672097686,1990,311,416,ERN,2021-10-17,84050,373
23334,80127980,1975,73,8,DKK,2012-03-18,73879,439
25504,5333875197,2019,970,14,TMT,2009-05-12,95548,155
11045,8544322190,2022,52,854,SAR,2018-03-20,98871,206
95511,3377656950,2011,570,302,KZT,2016-04-15,65750,784
76316,2509411820,1997,994,884,XDR,2008-10-14,78089,702
19304,7041281841,1982,311,780,MNT,2006-01-29,57842,350
89054,1917192576,1974,922,612,TOP,2006-12-24,2652,150
72750,3234948470,1979,203,130,AUD,2005-10-16,91050,674
23371,1217188919,2021,993,351,CLP,2015-05-30,62832,427
18551,5793763500,1995,245,429,MUR,2000-12-30,27224,326
45093,5091037592,1972,271,234,RUB,2005-08-10,98617,315
50460,1240006526,1974,392,720,CDF,2002-05-01,73379,348
4355,9150517295,1998,384,228,JEP,2005-04-22,33059,666
91643,8799986391,2024,669,398,SAR,2020-05-03,84660,259
84804,1651473790,2013,138,313,LTL,2015-09-05,49447,522
5673,6595143223,1977,961,236,SBD,2008-08-06,39872,57
84024,2659501498,2006,940,165,KPW,2001-09-02,93740,780
64831,5224708577,1973,941,709,MKD,2018-07-22,34096,748
66830,3072274639,1995,449,937,MRO,2007-08-27,1006,137
55777,7183207673,1983,935,129,BND,2020-12-28,8073,719
82144,9446362357,1978,925,146,USD,2005-10-22,22138,89
52898,6638244686,1979,113,274,JMD,2002-04-21,67743,778
13197,9076377852,1980,367,486,ISK,2011-12-03,1147,980
89275,8705803169,1982,24,505,KWD,2017-12-19,42493,871
31427,9811487853,1970,902,396,ETB,2000-01-30,52088,297
41533,4856771355,2004,379,722,BSD,2009-08-20,90457,592
58633,6859411835,2009,399,924,KWD,2014-01-19,52302,371
78286,2980944234,1995,384,135,BWP,2005-12-18,45067,690
73983,7077177915,1992,52,162,AZN,2008-09-29,61829,518
4300,9461296800,2005,893,931,XPF,2000-11-01,31360,451
93815,8962969782,2020,653,426,MKD,2019-06-26,79139,233
84348,6070552075,2001,500,269,ISK,2006-04-29,22539,723
56424,9252045180,1991,253,750,IQD,2022-05-14,26129,343
83188,6867530730,2000,622,506,SCR,2014-04-29,60036,152
1832,8418516474,2014,665,410,SDG,2017-08-12,99194,325
22868,1021197353,2010,336,248,RWF,2007-01-22,52804,626
25607,8087298837,2008,202,753,HKD,2018-04-14,54053,664
98112,1767732134,2009,919,343,BWP,2012-08-07,66193,329
97244,2724382833,1991,777,679,SYP,2015-02-18,45596,993
17851,9888582998,1994,58,279,SCR,2017-10-24,14623,629
89497,6524821248,1991,126,785,WST,2024-02-05,55600,140
40401,9148564223,2018,291,827,UYU,2021-04-01,25592,500
9581,966136091,1997,913,774,LYD,2001-06-30,23082,409
4286,9540415100,2004,608,891,PKR,2005-05-23,92454,870
24751,4011032188,1992,454,826,SCR,2022-09-26,21462,149
82307,2520657418,2005,387,174,DKK,2013-02-26,87681,973
26504,2290323408,1998,492,695,CNY,2000-09-29,1625,216
85601,6256618509,1973,405,213,HRK,2007-04-21,69350,105
66375,3900211837,2010,198,649,CDF,2007-03-02,21979,187
28484,692551337,1997,96,658,UGX,2010-04-12,58718,932
12368,4903080898,2014,837,135,RSD,2002-10-27,20043,805
57899,220373303,1999,107,484,AOA,2000-01-10,84404,401
26194,4241134864,1971,969,936,AMD,2015-07-28,95165,626
50387,3239871575,1971,769,951,ANG,2016-05-21,13535,170
46668,147956436,1981,103,398,AMD,2009-11-21,12803,533
35827,7523034538,1973,254,996,LRD,2010-05-02,31828,10
59554,1763853726,1987,232,413,UZS,2006-02-05,64622,964
13467,1541471991,1983,220,843,SVC,2014-07-27,29760,753
4090,5454962770,1984,920,833,IMP,2000-12-30,10021,656
50149,2214066880,1991,74,985,MUR,2011-09-21,26271,108
41101,1923581949,1990,240,664,BSD,2008-03-24,45925,752
54259,5884892672,2019,552,869,TVD,2002-09-13,2634,551
43243,634857320,1984,978,856,ANG,2001-01-07,14867,725
8513,1324179953,2000,862,676,PEN,2010-11-09,3184,891
61049,2777499243,1970,663,518,KES,2020-11-06,39723,375
6568,6940460493,1984,905,953,STD,2007-09-13,98072,321
55362,9369454159,1972,862,271,TJS,2020-04-05,995,444
53451,8652630196,1979,29,595,KRW,2003-01-22,90764,140
76646,7886533547,2020,101,376,NOK,2005-12-04,74066,43
4651,3298934885,2023,334,725,DOP,2012-02-19,25299,907
55627,3827085491,2014,481,594,ARS,2016-01-21,73269,364
24512,4824281700,1988,769,493,EGP,2008-07-22,70237,18
96389,4401127617,1996,116,619,MDL,2022-02-10,59960,944
57899,3104277667,1992,37,671,PEN,2004-01-16,23854,267
52615,3333586601,1984,574,505,ILS,2003-11-25,64148,803
15289,4614091623,1983,64,477,INR,2004-06-07,2547,886
44838,5871757529,1983,921,282,TTD,2009-06-14,92034,673
86131,5348350702,1978,892,391,MKD,2023-10-10,90883,500
69133,1463111929,1970,255,786,KPW,2016-08-18,69040,184
17425,6625309205,2010,233,846,PEN,2021-01-05,78818,992
32986,3586690526,1989,892,704,JPY,2004-01-07,75117,193
64831,4040839641,2011,875,8,ARS,2020-09-17,62171,877
60390,3740108845,1976,474,541,ZMW,2020-01-07,58639,600
28190,7978401212,1981,360,586,GNF,2004-10-21,20551,358
29903,7718778485,1975,758,654,ZAR,2009-06-03,33360,740
70359,6275994034,1971,724,7,HRK,2019-11-04,54131,225
45977,42143582,1978,268,8,TTD,2007-04-09,76562,757
8623,8927097755,1975,5,854,XAF,2017-06-22,79471,601
46940,6741810259,1995,316,617,NGN,2020-08-27,26238,302
33642,4680304714,1993,860,893,SLL,2021-04-12,93753,427
46783,7181114610,1991,202,165,LSL,2013-12-07,44304,380
11137,1917461977,1983,832,179,NOK,2009-12-10,23428,826
82566,2087492200,1993,786,295,TND,2009-01-09,75889,994
76897,6359551392,2013,664,323,XAF,2019-06-14,38954,260
91294,6440526115,2008,300,282,KWD,2011-09-06,79709,427
28342,1203804992,1996,856,566,ETB,2000-01-23,50350,389
35969,8477731602,2009,292,953,XDR,2017-11-04,90026,85
11541,4734176783,1994,601,44,KZT,2006-05-24,14286,156
24641,1006772205,1991,820,33,EUR,2023-03-24,23397,572
33561,4560820807,2004,913,362,LTL,2001-04-05,531,455
14265,5462931924,1990,623,474,SHP,2010-12-22,34331,616
72771,1708882124,1971,929,972,BDT,2022-06-19,34024,814
17851,4395589241,1990,306,897,RSD,2021-11-14,13788,724
50841,7311142889,2006,417,84,RON,2009-04-27,99097,815
31633,5660236144,1998,27,227,XAF,2008-10-05,46947,466
96221,8274774607,1974,440,708,ZMW,2023-11-04,49649,486
54856,555426348,1974,840,741,ZAR,2017-09-13,49590,711
48244,7601891386,1988,11,92,JEP,2014-12-16,38767,300
23566,913284095,2020,938,359,BRL,2020-03-31,49419,417
85541,7899968553,1981,77,955,MZN,2001-01-09,53296,853
91636,6911609771,2007,178,889,COP,2004-02-03,41531,798
36139,6894939770,2017,521,46,MYR,2012-01-04,99032,876
6011,3483848158,1992,817,444,KMF,2015-12-26,54219,640
21221,4040683206,2001,467,551,KPW,2021-06-14,38075,335
61649,6969070491,2004,355,17,NAD,2020-06-09,48017,158
84984,162629901,2019,148,277,UAH,2022-01-30,8332,554
50973,7969631161,2012,886,483,AWG,2018-07-17,6761,987
23729,2180254749,2017,840,242,AOA,2006-02-03,84340,51
17183,5201787651,1999,466,981,CAD,2019-11-25,21296,793
82156,6998006705,2024,568,744,CRC,2015-10-15,21573,821
80258,6897045148,1984,631,101,JEP,2014-03-07,43649,773
87613,1183245570,2003,933,258,VEF,2013-02-08,87290,856
57636,9680049087,2012,539,381,LKR,2023-10-28,66663,271
71999,6923102212,1979,181,487,UGX,2009-01-01,62308,495
97872,1643051819,1983,117,682,SYP,2021-04-19,48216,936
33060,4860295737,2015,241,38,HRK,2002-09-21,23293,372
7718,418314180,1981,564,501,GTQ,2012-07-16,26255,265
62429,9560992197,1986,572,885,BMD,2006-09-04,14104,479
81754,4442262949,1988,761,504,BND,2011-02-11,4162,472
6126,1125630894,1972,726,177,EGP,2016-01-12,26866,597
5678,6886154684,2009,397,698,PYG,2010-10-02,84105,49
51668,259902975,1970,303,829,JMD,2021-06-24,6419,323
587,2313994951,1977,791,293,BOB,2018-08-31,5236,184
22971,7928704136,1999,552,357,PHP,2017-12-16,90510,422
52214,8588953619,2008,745,244,ALL,2017-01-12,5255,291
4271,5255777403,1978,787,978,UYU,2007-07-26,11722,652
77460,2526285899,1980,647,497,JOD,2001-11-28,94654,16
54828,4248450653,2000,979,268,SCR,2007-09-23,46913,697
57636,6611216816,1999,320,227,ERN,2018-10-14,44485,427
21226,4010225808,2007,915,15,LRD,2023-08-06,26129,832
44554,9089539243,1992,886,415,SBD,2012-10-05,88854,713
87973,4484275858,2000,588,507,KES,2022-10-18,10647,844
44470,8108598252,1985,407,816,UZS,2017-03-28,28271,673
66500,4675634777,1983,386,354,ERN,2001-06-18,80035,17
73599,3428735788,1997,282,879,TMT,2020-05-11,20662,180
89013,526474062,2009,550,94,CUP,2022-07-13,27836,811
22809,2032257953,1991,610,461,RWF,2022-07-24,49957,709
97651,395627619,2007,608,417,YER,2017-07-20,98338,346
73510,8516542171,1995,156,926,BYR,2008-05-17,55761,811
24182,3023694463,1986,175,934,STD,2004-03-04,64026,260
42232,1362791577,2002,695,2,JOD,2014-05-29,42172,591
95099,5134788177,1982,379,887,SZL,2017-11-29,63853,161
70124,781745880,1983,46,970,VEF,2000-04-08,87999,43
72716,5819132770,2019,345,449,WST,2002-03-07,12078,835
73044,9229890374,2000,599,938,MGA,2016-03-01,82534,828
16141,9013510871,2023,927,913,CAD,2000-02-19,51654,838
69032,6669925744,2021,514,837,KHR,2011-09-27,61428,35
65359,9652039204,2004,231,12,BSD,2018-12-13,89884,372
74875,5318404410,1970,252,76,ILS,2004-10-26,92139,848
15005,3352107398,2010,739,46,CHF,2022-09-05,19796,915
36163,7301529218,2019,584,174,TND,2014-09-25,63777,436
34267,3443042844,1980,593,511,XPF,2000-05-01,43201,584
55362,1565187115,1982,732,262,RUB,2021-02-23,13345,337
76908,2867843453,1998,843,362,AZN,2017-05-31,72243,658
76822,792960242,2002,731,614,CNY,2020-05-01,33640,120
56902,7038569941,2016,167,715,GEL,2003-12-03,49788,539
36953,4485683057,2001,92,363,INR,2010-07-21,11615,358
9258,5164246498,1994,71,357,DKK,2021-03-28,91898,39
76177,212115716,1981,801,84,IQD,2004-04-25,75485,224
69967,4644580826,1989,625,479,MUR,2022-04-04,25233,645
29493,2385986735,1984,483,523,KPW,2020-08-19,12802,645
23673,8898636935,1988,554,169,VND,2013-01-29,62048,749
55595,3894215428,1996,383,296,MMK,2015-11-14,77275,321
79673,4882400057,1990,165,84,RSD,2002-05-11,21851,825
60351,8408313544,1974,42,590,WST,2012-09-02,29963,945
71390,5414053075,2011,363,293,GBP,2000-03-29,43126,759
95772,1434437701,1993,283,905,DKK,2019-01-14,64924,751
71478,4095421692,2004,659,961,GTQ,2023-04-17,10897,998
82927,9419621557,2015,538,30,KMF,2019-12-30,78857,892
52968,801792580,2007,979,349,COP,2019-11-02,22529,6
96065,9394565119,2019,205,513,PAB,2021-09-03,92270,918
26206,1933318827,1984,621,245,BMD,2003-09-22,13286,126
41011,8663143754,1986,175,892,RSD,2002-08-13,63572,753
99359,6909742544,1981,239,549,MWK,2015-11-21,62135,681
93658,5489875489,2001,562,897,CRC,2017-06-30,51958,289
84008,5546149740,2002,336,406,RUB,2006-04-26,12892,25
81625,2994517364,2007,230,532,CVE,2005-04-11,39620,255
39446,290288459,1991,573,792,AFN,2018-05-03,93740,267
18361,7369117328,2022,68,797,XAF,2006-01-15,2872,554
55880,1277472095,2006,799,756,PEN,2014-04-03,25614,901
62917,4239929850,1999,898,295,MKD,2012-07-03,34950,264
88513,2813985557,1988,963,794,HUF,2013-11-15,91899,64
50118,7268134684,1981,637,476,MGA,2012-03-15,17509,993
81155,159031834,2007,864,645,LYD,2007-02-15,80948,322
25403,3380492279,1987,496,961,XAF,2014-11-27,64134,863
51910,8073372105,1999,342,655,TTD,2001-11-25,43651,966
37641,4753574955,2008,581,444,SPL,2002-11-04,10274,240
97907,3513261409,1970,617,260,MXN,2005-12-29,36171,270
54352,2248375035,1976,561,389,SBD,2010-12-02,69767,115
43614,5986312876,1984,692,414,CLP,2012-11-09,79737,83
22387,2368009906,2015,218,633,BRL,2017-08-08,78163,402
48321,344349575,1991,41,11,RON,2021-08-07,40169,348
14959,1673220501,2006,751,668,CHF,2003-07-01,88487,94
15058,176219934,1973,329,612,XAF,2009-12-09,70922,123
55802,4425833053,2004,46,531,MUR,2010-11-06,53347,779
55627,6065300419,1978,200,239,MYR,2007-05-29,40790,265
35705,619138727,1973,337,620,PEN,2009-10-31,50341,95
66375,2875249581,2021,482,862,AWG,2008-10-17,76072,43
1600,3278000644,1999,860,213,SAR,2019-05-02,37366,291
48841,5098325330,1986,943,863,HUF,2004-12-19,54064,563
44921,6405089711,1990,296,458,BZD,2017-11-21,41737,741
44990,8801039640,2003,708,374,IRR,2005-05-12,98425,983
24190,1211191805,1972,158,85,JPY,2020-01-22,51026,72
54828,1828614830,1999,395,137,XCD,2006-12-24,72285,366
36651,1199916706,1979,596,102,GGP,2002-07-23,93049,693
60525,9432160455,1977,544,865,BHD,2020-05-20,60612,271
25288,6978822535,2014,125,373,BHD,2015-04-14,92437,233
6842,9704707373,1990,3,632,SPL,2000-05-22,60715,206
77287,2540291441,1974,246,934,ISK,2016-02-19,4761,187
56511,4145342898,2024,96,913,HRK,2019-12-23,77634,441
44853,8685023381,1993,526,160,SVC,2017-12-13,23425,464
84657,2340451024,1992,684,817,UAH,2001-07-14,8692,200
55020,8501993682,1979,523,413,BND,2018-10-07,85980,438
48908,2305095374,2003,75,627,UGX,2020-04-26,92328,890
14208,3166213751,2021,302,536,AUD,2008-10-19,75659,662
12263,4843306438,1979,164,488,MRO,2019-11-15,9101,139
43481,3897361835,1983,706,542,NPR,2014-10-01,59191,246
86269,6780915729,1979,978,253,IDR,2017-12-31,70126,271
63777,3992059706,2004,866,241,BGN,2006-08-12,27306,755
69108,671995858,2003,398,256,XCD,2003-06-05,19899,807
80811,5376425443,1975,960,493,THB,2008-08-13,11306,522
29567,9184411774,2011,121,942,SVC,2000-06-01,41654,545
66417,724390190,1980,310,818,QAR,2013-02-27,32710,999
96097,3680913071,2012,456,839,MMK,2002-05-26,29989,751
18152,8460844912,1988,363,936,ZAR,2002-12-26,9738,41
27226,910671323,1981,773,745,BZD,2010-10-22,20093,708
44841,9517403108,1996,323,129,IQD,2019-11-11,87328,307
47868,3220810649,1971,227,954,IMP,2006-01-19,64406,505
72981,4306236223,1980,644,544,PLN,2013-10-18,68957,915
61115,1658182142,1975,191,360,TWD,2001-07-03,37751,713
65952,9423877277,1994,12,868,BAM,2004-08-15,45664,405
94975,4008820038,1997,223,324,CZK,2017-11-11,76925,397
62805,7826932587,2004,259,994,SLL,2000-05-05,23691,606
15637,4572614328,2001,732,960,SHP,2014-08-01,33978,83
51440,9527145117,1990,165,851,INR,2001-10-04,76916,345
48384,5106978032,2005,53,29,NAD,2021-02-09,85172,411
5639,579763480,2022,145,433,SAR,2016-09-18,54312,237
5513,3379869151,1988,608,568,TTD,2010-07-21,75193,509
50791,7015066350,1996,360,759,TJS,2010-08-08,77029,874
56075,5365785917,1984,413,878,QAR,2006-03-23,33004,31
650,1450142931,1971,505,492,AED,2007-05-25,79908,807
26752,1351563483,1989,254,289,UGX,2020-10-24,27261,758
59241,9484813490,2012,265,57,BIF,2017-10-23,42312,395
75687,6253584713,1994,735,242,BSD,2009-03-06,56206,760
88561,9482464431,1977,801,58,SCR,2016-06-21,47419,12
51322,1314043341,2002,738,363,LAK,2002-12-04,7176,353
92721,7223001477,2005,714,457,HRK,2021-05-10,50317,313
25656,2177267873,2012,368,936,ETB,2007-02-25,84004,725
56500,8965014244,1994,646,30,NGN,2023-02-22,45099,290
63669,8577178908,1997,525,745,CHF,2003-05-18,44485,809
92755,4199584216,2001,498,75,BWP,2013-11-16,17869,840
7942,5853889446,1978,497,846,CNY,2004-07-06,51852,831
9635,5197452057,1985,426,973,TMT,2004-08-02,26910,285
11207,7792771803,1981,82,171,AED,2005-07-24,92385,901
35750,8088303227,2017,414,135,WST,2007-12-06,36275,663
97824,7628470709,1970,147,759,GTQ,2001-11-05,94746,945
75572,1974200822,1985,767,542,MZN,2017-04-24,42179,844
28335,5258017462,2009,76,125,SVC,2021-01-21,40070,440
13560,1538023024,2007,320,142,AUD,2014-12-04,91071,329
8260,1166805583,2015,307,497,TND,2021-10-07,18230,25
80603,9700329163,2023,564,746,KMF,2013-08-29,54571,872
20300,5606673173,1991,994,570,LTL,2021-01-30,71582,711
11154,1979451993,2008,154,121,MNT,2000-04-21,36001,875
93678,5666969657,2011,563,527,CRC,2024-02-08,52445,636
14533,5276732432,1985,114,291,SBD,2003-11-22,8662,593
57200,2640416176,1977,357,69,NIO,2019-10-24,21248,954
29677,199682342,1985,365,647,HNL,2004-08-28,76401,855
52970,2476213548,1978,36,970,KZT,2009-03-10,30445,764
42922,3658937809,1972,219,870,VUV,2002-03-21,54885,242
99574,31068493,1975,748,17,KZT,2017-08-27,96250,268
34043,5493235527,2002,694,6,LYD,2002-01-26,52138,270
83621,3842518244,1981,164,948,BTN,2016-07-07,64833,611
77844,2007763237,2019,81,21,ANG,2006-04-24,3989,590
79561,11456127,1978,737,462,TND,2016-03-01,81449,475
11920,6086639864,2023,708,598,MKD,2013-06-15,859,302
54566,9002842246,1988,252,448,XAF,2023-05-26,86889,938
96537,2004359019,1989,128,571,NIS,2011-05-24,42908,747
53450,9794998097,2014,197,278,BHD,2011-11-13,95756,381
68584,7836495153,1998,444,252,THB,2015-01-28,31981,483
11195,2703267127,1993,494,660,WST,2008-09-01,73689,665
62616,4971144189,1999,83,16,SLL,2001-08-12,55721,916
17919,9976643800,2000,246,888,SPL,2007-06-24,31778,157
14953,3962757726,2019,170,598,IRR,2023-02-14,56521,696
64966,1374541263,1991,383,134,KZT,2014-07-25,85590,783
51397,7536120089,1983,627,576,UGX,2019-09-29,40797,271
9878,5707353851,1994,432,715,PYG,2008-07-27,81931,71
83476,1859924288,2016,872,885,TTD,2009-05-25,39872,158
63917,565041890,1985,385,218,BTN,2020-01-02,23720,764
66924,1516074266,1970,655,684,RWF,2007-12-25,22598,286
17103,3458312996,1972,815,186,MYR,2001-05-20,1765,7
23224,5683947503,2023,711,505,FJD,2023-12-05,68698,662
83653,7168252425,2011,660,395,JMD,2013-08-15,28242,496
71136,2676353110,2011,46,25,TJS,2012-01-01,89287,477
88351,5597052547,2010,378,387,AFN,2011-06-17,29026,759
14758,3258712783,1994,317,704,BND,2011-05-01,73912,484
73267,6354686581,1980,946,193,BAM,2006-07-05,55763,276
23794,7717201849,1997,353,46,LAK,2019-12-06,80264,709
27589,1347440984,1986,767,65,SGD,2022-08-24,15004,929
84114,7614293953,2005,367,981,INR,2009-01-26,50750,988
24388,7447683699,1987,145,553,TJS,2005-08-12,15210,405
48934,3225573378,1994,552,403,GHS,2015-06-19,51452,393
31627,389262714,2023,51,376,BMD,2002-10-27,11215,246
68217,3274387488,1983,16,217,MUR,2015-01-20,30703,547
32794,2903597387,1971,54,114,GGP,2019-05-12,87398,950
99527,1394231279,1997,163,261,LAK,2012-06-14,42518,861
47130,4400170381,1982,801,233,MKD,2021-04-28,93832,879
19802,1014216895,2000,568,346,JEP,2021-07-30,70874,231
80041,1335119851,2003,592,810,MDL,2018-10-27,76881,461
71519,5488019440,1981,149,183,MUR,2001-08-25,24722,831
73447,2307291087,2017,294,143,NAD,2005-11-11,52394,372
10591,6755121074,2001,66,793,KHR,2013-03-02,60628,726
19179,4506211338,2009,302,912,DZD,2000-04-19,83244,532
68541,4914949734,1989,867,530,AOA,2004-12-09,22776,211
18723,6407892389,2006,13,713,KHR,2013-06-09,80322,146
86789,8274521070,1988,562,903,CLP,2007-08-27,47873,631
62631,7438394657,1989,216,860,IQD,2003-02-24,81471,660
74553,3706426165,1978,194,111,LTL,2006-09-21,42453,912
39841,5684544782,2003,428,660,DZD,2006-04-24,1371,428
73645,3783177332,2018,265,705,GGP,2011-10-23,56639,137
86727,2456728374,2024,86,995,KGS,2007-12-06,94392,309
74944,1719318006,2012,734,825,CDF,2018-05-08,46786,548
