CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
52577,4928770940,1987,450,4PU9,50Lp,88114,6339wqPag3,1987-12-17,4287rkcFP5
94734,7009136272,2007,187,5Vu1,81bQ,6685,9987XoiiV0,1976-11-11,7597JiBnv2
50885,1679749191,2021,671,5Xh9,39fz,15645,1614KegFQ3,2013-01-08,6365eSJsr1
97237,8149451659,1981,841,8TY7,70Vt,98338,7762bnfIw1,1975-06-27,3532OapxV3
97237,8149451659,1981,511,0gW8,90XH,32169,7553fUPmE4,2006-02-18,9908qAUyj6
48592,8284356350,1993,914,8Mx1,06Oq,4282,4860UEpyK5,2001-09-11,3980CLhQD0
48592,8284356350,1993,178,5fn3,67lF,76568,6186Encqi4,2012-06-01,3443jAcKv6
48592,8284356350,1993,708,8Bi9,71im,3968,9886mykLQ8,2010-10-24,5657IcVjV1
70898,5551210399,1977,723,4ah5,18Vf,45244,5533tPwuU3,2023-05-25,4933UAMYY0
70898,5551210399,1977,632,5Gl0,84Px,16425,2306uIkSF6,1971-06-22,4727yFYbx9
70898,5551210399,1977,761,1uH1,44Zr,90396,4330bkirT9,2006-04-22,3464TsqSu4
62521,5736773423,2017,882,2Ne8,68VK,25967,6941RtrKp9,2007-09-23,7218nFUOW0
62521,5736773423,2017,589,8It9,36KF,69401,8696IXQGv2,1973-02-27,7876CrRYT3
20244,8302087850,2001,179,9vt1,75QP,69083,9770fqCGl9,1989-03-09,6034NfYYo5
20244,8302087850,2001,398,1gQ3,61dS,6028,2852XNoyQ4,1977-02-22,2421URliP1
12156,2093348053,1983,495,7EV0,75AN,82630,7373myifb4,1973-01-04,0423bTDee0
12156,2093348053,1983,362,4Un9,83qQ,7938,2470uhlpG3,2021-06-17,6993OpSiW8
92788,1070746059,2000,907,7Ad4,32vP,66466,5539LYyQb6,1976-10-12,1277kDoBK2
75225,7994091345,1976,616,9Du9,01OP,67932,7666XTVXv0,1986-08-04,0501nkzYB2
65442,248152106,1970,841,2Ht2,74qI,86835,3357eoVTk7,2005-11-16,4987jVrCY4
65442,248152106,1970,706,6DV9,44Nz,59334,9463kCTDq4,1979-04-27,1059dlUXr8
65442,248152106,1970,157,4YC1,40AS,94679,2449aSQtx4,2024-02-13,2855vpJYv4
54229,4004228531,2019,371,5fy7,30yX,50921,9524qFmvm9,1986-03-01,4834iAgBI7
82496,7546325046,1991,247,9xm6,73AE,10176,6505ppEWR0,2004-04-15,7437NSdOz3
82496,7546325046,1991,707,2hH6,79Ia,70352,5129NqssR8,2022-01-28,8203iEArE0
74129,4051331274,1978,233,8ZT0,82Od,75305,3327JxVpI1,2002-07-05,2475sMLyf6
74129,4051331274,1978,205,6gF1,85mr,82994,3570PcUbq2,2014-04-22,6807cbdzx0
93814,7158275894,1976,277,2vc8,16dx,54182,4925AfjqT4,2018-04-12,4669lIasW2
93814,7158275894,1976,330,4Gw7,68wi,70011,2330UiilO7,2023-01-16,9449GPhMk7
93814,7158275894,1976,852,7jt0,74Qn,11896,7604afXWv1,2021-12-30,4809djnyl5
90958,2270938348,1987,727,6RR1,01Df,33835,9209HmfUg1,2018-10-01,7139CFIaV8
90958,2270938348,1987,739,1DT8,28MM,99470,9145HxrrF2,2000-11-30,3393STyks2
78345,7028726295,2010,631,1nD0,28pr,22885,0230jNEYb9,1981-11-25,0309mXdqM0
78345,7028726295,2010,177,3mu2,11bv,88092,3040HHCRO2,2017-09-20,3728fogHC1
78345,7028726295,2010,73,4pD9,42Bh,66513,9428xbbYU4,2019-02-25,4640GKafW6
72117,9601221923,1971,186,9Tc7,83At,85180,5766Jquny3,1971-08-31,4240vHABb5
16892,4218254222,2014,390,8IE3,39nX,59006,5931jKJMn3,1992-06-25,3182cKhAO8
16892,4218254222,2014,109,8ge4,14ng,69197,6492ISQla9,1975-03-27,8954RbDel4
16892,4218254222,2014,94,6Bb9,50Vy,83713,6147lpJri2,1973-09-27,4872UztHc7
59536,6580234436,2004,534,5Dw0,14yg,46066,0852Kwxsp3,2003-06-17,6083uumKv0
59536,6580234436,2004,223,7qu4,97qf,76667,9261DxVpW0,2018-10-09,0099jnLkn4
52392,112184284,1989,533,2RR9,11mv,98378,2557oYbeu0,2004-05-12,2673lJQUa6
52392,112184284,1989,454,9KI2,53GH,61361,4874rrlZO7,2023-12-18,4906FFwPz3
487,8776650666,1971,31,7Cv9,15Aq,45277,8982eqTvf1,1973-01-23,9864hHuDS5
487,8776650666,1971,786,0pz6,65Om,27869,3094YLedB4,1990-11-24,0485buuap1
98602,8047012277,2019,181,3pY6,24Jv,74617,9436sWbLl8,1981-04-22,9926SAytX7
98602,8047012277,2019,375,6Ix0,23xI,3294,2369plTjE9,1994-05-12,6306uRoFc6
98602,8047012277,2019,250,2fh5,63LV,82132,3982OhavL3,1982-04-09,4448xnuNF4
81787,7933646353,1988,994,5uB7,69IS,45615,9529egHlv1,1984-09-06,7655zdnDX0
41157,6983800878,2006,702,0Gd4,11Aa,60679,5330SGiNa7,1991-12-04,6477uerze1
41157,6983800878,2006,390,8aa6,07Tb,89981,7792QPkxB2,1981-03-18,0116aWrAn4
51180,743318102,1973,638,8IM7,75eD,25347,8885oQMPs1,2006-07-28,5832xpsqn9
51180,743318102,1973,534,9mJ5,26Qt,24519,4447eoFDi3,1998-11-27,0425FfiLi6
60072,255903043,1993,951,9dq3,01RQ,28116,2306ddlrw7,2006-10-05,1335HsYaI7
60072,255903043,1993,604,8nh6,40ql,82225,5351gygjF0,2018-08-10,6495sZDKW4
26342,4474965461,1981,745,1Ur5,57Nu,23823,4087zhSJQ7,2001-03-26,9782Nbjzl7
26342,4474965461,1981,231,4Oi8,37eW,66009,3474TaVIp3,1993-03-07,0461tkqya5
26342,4474965461,1981,966,4uS9,17NT,36227,0827zzVeG4,2015-10-11,1244KYDlZ3
3024,7873315019,2005,184,4gN6,53HU,77934,1208IyisB2,2020-03-20,8447CCwcm1
3024,7873315019,2005,615,3df9,54JO,13781,9538CYxSY2,1979-10-21,9880Etngd4
3024,7873315019,2005,486,5jV8,05mw,78098,7741HZZXq9,1970-05-28,7461weGmy7
90108,2420410845,1993,997,9Ax5,87Uc,28922,2966aQfWl8,1978-07-07,3407jdduy6
90108,2420410845,1993,474,8Sy2,01JH,91165,1982ILvnv1,1970-04-20,8814eUoTi3
6098,1295756076,2013,824,3Hc2,70nF,59931,4699qgkUj9,1987-11-22,1850CeQiX7
6098,1295756076,2013,139,2vn5,10jQ,55553,5448WVFvV7,2006-02-05,4027srKgs2
6098,1295756076,2013,368,8Hg1,81wW,31382,4154fXHlr8,2023-07-27,0834ToQJF6
66548,1436332686,2006,706,2hC4,48GG,50099,6101pcosL4,1990-07-17,0348HpiIo6
66548,1436332686,2006,357,3lU3,06kD,15657,6805HKtdU5,1981-09-01,6052ZyEbu2
66548,1436332686,2006,596,5xT5,70je,66663,1090gfyOi1,1982-01-20,7205aiGfR5
28141,9907824411,2007,758,1vD0,24ez,30172,9824CBkxM1,1975-08-21,3356qBmiX9
48602,4929232090,1974,646,6CF8,98Vo,92717,2200Vmdnx5,2020-07-09,4369Grely7
48602,4929232090,1974,135,0bq0,42AW,57386,5124ktvRW5,2008-01-22,1097pXhOe1
47914,7844839010,2002,842,1Uu9,21pz,25947,5803dXdMh6,2023-09-11,5099FmmlW5
92651,4275903337,1972,452,1sW8,44Dy,26227,5037gPHQb1,2011-07-20,1577LFSca9
59704,3731588487,2020,702,4aH2,01Ov,44126,3984InNry8,2022-04-28,3787UDYmf0
34526,6462433827,2005,713,9uI9,73fW,59424,5834pYLYL1,1986-01-21,6732QqDzL1
34526,6462433827,2005,721,5Ab5,95ts,34406,0866AuNjr0,1994-06-01,4954uHLDd8
87364,7364572565,1985,647,4TM0,75BN,39940,7929tFOFz6,1993-10-26,2351SsVXR4
87364,7364572565,1985,63,2ij3,15kE,45297,5331fcdZP3,1984-03-05,6722hJgQt9
44707,5037091801,1973,595,8iB9,39Eh,640,7818wikpO8,1992-09-09,2277mBlPG3
20289,6656260948,1976,526,0pd8,66el,26669,5404JFmEQ3,2020-04-30,2304DYbNJ6
13535,7030185366,2024,155,7ev0,56ZG,61899,7421sgqqm9,1994-02-15,3740LkQws2
13535,7030185366,2024,549,8Zm6,80ci,10722,8210uGtSa4,2013-02-14,9284kJQOh5
4988,7072753766,1988,865,0pz3,55ot,8544,7582aBgjP7,2016-07-24,4601IdLqE6
4988,7072753766,1988,251,7AU6,95eR,95494,9872ESYyN5,1993-08-08,5841uvvLY6
4988,7072753766,1988,876,1gw2,30UP,56282,3891YGLDe1,1979-02-25,0492Wlfbv6
37045,9520950780,2012,92,9Pk2,98rY,45782,3770PZmIu3,1988-05-07,8362OhdOC5
37045,9520950780,2012,788,5vT8,88QB,98375,4668YAtCW8,2007-05-06,2057sXvjF3
30157,41660221,2018,87,5cv0,30xm,65111,5397qVHap4,2014-08-02,3602DQiTo6
30416,5341613936,1982,309,4Kw1,43VQ,19379,4181ikKUb7,2004-07-19,5277arlQL1
30416,5341613936,1982,250,8TR4,69vH,70015,9925UiPhS0,1985-01-08,7925yyNdZ5
52966,2527480306,1982,182,0gk3,94nS,36570,6037CwMNX0,1988-07-19,5536dlAvq3
52966,2527480306,1982,877,3lO4,87fT,5308,2685pBngI8,1972-04-14,8122mckzN6
84115,6121742373,2024,84,7oS7,87vH,37787,2692bnrNF9,1980-03-04,8337BEzFP8
43787,7372764798,1971,138,6RR0,00PN,70027,7512PEpes3,2019-03-21,0122bsdBj2
43787,7372764798,1971,198,7Bb9,39bq,68010,7205MgMPS9,1990-10-27,0722ZuwgO4
11319,6169730706,1980,981,3UY9,70Kl,27284,7525fjsIO9,1994-05-01,9675piJrh0
89114,6717673260,2007,558,5Tn9,00dE,44553,2983JpYfL0,2006-12-22,9416rYOll8
89114,6717673260,2007,196,1BI6,73Ku,66848,5817xLudj9,1991-09-29,1097ffgFY1
19096,3515170989,1976,95,9OX1,39RJ,5291,5781nNoXX3,1995-02-21,0348APQpd5
19096,3515170989,1976,894,4RJ5,06gt,29644,2283ldOla6,2007-09-29,5525jUZMX3
19096,3515170989,1976,475,4jr6,61wI,7543,9799aSfkt8,2012-09-25,4289DDpuA4
2752,3551301775,2018,13,4Oj3,48xD,17984,7319naUgo3,2020-12-26,0905qJWXN6
92931,4134131735,1982,146,3Th3,87MO,76594,7342YKtrS0,1971-01-24,3415AmiDa2
92931,4134131735,1982,653,8Xd9,52sQ,24069,9676OJhKX6,1985-04-15,0665NGiUH6
10992,1823049973,1995,485,7MN7,15Vd,15657,2260rYksL0,2015-04-27,4423qgRZT0
62493,7242699098,1978,239,2yX7,24SB,53823,0298lnBlG3,2011-03-01,4759fnNyP7
62493,7242699098,1978,477,6YJ0,47wq,88169,9813DYQnb6,2024-03-16,2670kgdJb8
62493,7242699098,1978,993,2sb7,02oB,59473,4615tLOtj8,1988-08-20,6285MmPuV1
19421,2158291606,2021,256,5rO1,69vz,19128,0083UqFei6,2012-11-22,5563RUbyG2
42221,155817001,2001,127,6Uf7,05cZ,98111,9784AitvF4,2011-06-30,4831KdIyq4
30864,9540760106,2012,852,7ku0,86wx,4728,6601iPscE9,1971-01-26,8236wcMdE1
40317,7582073846,1994,623,4ul5,95fE,45392,9803OCpUz6,2010-08-25,1648OqMre7
40317,7582073846,1994,999,2ov5,87da,37801,2890YXZgV9,1996-04-14,0787eAepk5
6624,2456170621,2012,327,2Hu8,61YW,80264,5179tQsrf6,1988-08-19,4383owAfk7
6624,2456170621,2012,765,3AX8,56pS,41561,2876NUGor9,2011-12-11,9756cGFvC8
6624,2456170621,2012,645,5yP3,81Mg,74411,9888MhWNS6,2019-07-14,4994tkSEA0
8972,4511431720,2006,834,1bm5,88uE,19964,1697uMwmP4,1973-10-23,2914DiuSQ1
8972,4511431720,2006,493,4Qq7,01Wt,80634,5221ovOMV2,2018-06-10,0576AzFbb4
5107,6552740537,1995,570,9RA2,64rX,73157,5505MZJLF1,2002-04-04,5714Wmdfq1
5107,6552740537,1995,150,3aC3,84xP,38098,8650HOhzq8,2005-03-15,4736sLuZZ9
5107,6552740537,1995,858,5iJ7,87Fp,98695,9475MocEz2,1985-11-07,5915SuJxd5
69968,9282485378,2006,298,9UJ5,19FG,89697,5762LBEmc4,1986-11-05,0483XjaaZ5
69968,9282485378,2006,250,8gN1,99vL,48410,1890cErEB7,1982-09-26,1286XywAt5
69968,9282485378,2006,104,9fl5,91Xq,8552,6613KpQBF6,2020-09-04,8843ShaNY4
65015,2783957681,2012,797,7Al1,97um,56521,7728LOVxQ0,2010-06-17,2458URcmZ6
65015,2783957681,2012,885,0ky0,78hJ,4439,0164rnSNt9,1994-01-18,2028OWSaJ6
65015,2783957681,2012,534,2EH6,18Gs,93914,9718xapNO0,2009-06-11,6619EHEuQ2
4501,6314687612,1971,624,6Ni3,42iH,99048,7717sJUKw4,1997-05-30,2706Pkslc7
71819,3351792521,1986,350,6PM9,44Fa,49491,8927BBlHJ8,2023-03-06,2624qCuWx0
42892,5167877386,2000,142,2HD6,17UF,68438,2303zfObF2,2017-12-20,4216rUTIV2
45192,438089600,1997,267,1Gm2,37Mk,97706,3800OxdeH2,1986-04-14,8523HlcIt2
45192,438089600,1997,74,4BR9,67Bj,23608,3514abagj6,2012-12-10,5375EfdKt5
59305,220319000,2006,952,8Nf1,78AA,82790,1560lerfP3,1986-04-05,9095golnT2
59305,220319000,2006,584,6XZ6,94kD,3186,7014HTXAA3,1982-02-16,8481lJVXO0
37853,375443537,2006,520,7Mo9,32nZ,24519,9024qrSfu4,2010-10-14,6828SFpqR3
31931,4185377293,2006,527,5tk8,36uw,67719,4086XiGwj9,2023-07-03,7070YgnFJ1
31931,4185377293,2006,775,9cS7,80QR,88449,0285nJhso9,2017-04-21,2732JFpje6
60553,1545661354,1980,672,3Mi1,91QC,4629,3927hGBvO8,2007-11-10,7608uOzbf1
60553,1545661354,1980,103,9Rn2,34de,17777,9754ebvVp0,1991-09-02,0120MqYYA8
60553,1545661354,1980,616,0TA3,04Hg,39365,7524jAMYI5,1999-09-20,2697gIMBk0
52698,8529186445,1985,231,6qH4,52HW,80525,3349AXUIy8,2008-07-09,7561ThCtA8
57429,5462909171,2016,629,9Rx2,81Ms,43415,6580LHTKW2,1992-09-29,0487tabZa3
57429,5462909171,2016,330,7GX1,33LK,64936,2753iMwYT5,1980-10-13,2040BcwfP6
18672,3441238111,1975,888,3wi5,51XI,88375,4915jeCYv8,2006-12-10,9574jbuGk8
45568,1718798658,2021,554,6fd8,45pz,17515,4801jNFDL3,2006-12-24,5366JMGZv7
45568,1718798658,2021,965,3fi2,34Rc,56282,7999QxazE2,2005-07-01,0859EOSjh6
36226,5275279902,1997,732,6sC6,20kl,29133,4859hLySL5,1978-05-28,5029iYfcZ5
36226,5275279902,1997,558,9UB0,57hm,94621,4827FTiCf7,2006-01-20,7806PquXf2
16666,1625284572,1977,103,7xI9,63qO,68234,2886fUjlY5,1985-07-30,9461axiPb8
16666,1625284572,1977,928,3Vk7,09Pr,57600,5047CcNtt0,1971-09-03,7118xZORy0
93539,352340686,2001,685,1Ki6,37uB,28769,0894lYfXi6,2022-08-22,9895jdNhQ0
93539,352340686,2001,764,2tf1,14zC,28974,9635gxWEe0,2018-09-27,6004Gcbgb6
16393,6682241412,1988,66,1fA2,97BO,2720,0815bLMhx9,1992-02-26,4060Xtuus0
16393,6682241412,1988,819,3Bl9,23ia,36358,6314EAZqo8,2011-08-11,6858JgNbx2
16393,6682241412,1988,7,0YJ2,84JU,98585,1602OGKgx2,2008-12-02,9242LNKPK5
46634,2881346632,2004,81,0MK6,39jy,21315,2427NJxLf4,1992-08-06,7798uZzzC2
8073,2649208435,1983,487,0uk6,04YL,42653,1154BFKdh9,1984-05-11,0726XkinX7
8073,2649208435,1983,389,3Kl8,01HO,69425,0640jnwNI9,1975-03-24,6059YUnYu1
8073,2649208435,1983,282,1fr6,08fm,64412,5285nNvdt0,1976-12-20,2814lgGxk8
40556,8274367686,1982,238,8Pv7,67bl,5431,0637Tnwox8,1996-11-07,2992rKmXe3
40556,8274367686,1982,694,7ZX0,80ZP,75070,1542DWRPb4,2014-05-12,2181uokUH9
40556,8274367686,1982,870,1Fo7,15aw,55226,5392mYfjg1,2022-12-11,0439vxpme8
26204,7871713922,2002,513,0Cd3,56qk,37285,1747EkNsf5,1982-06-04,9947VOqNv8
26204,7871713922,2002,959,0Xx0,72ns,18218,5319mdRbX4,1988-02-18,5936SUYTe6
26204,7871713922,2002,265,5oR1,21YY,86604,3581jvSyu3,1973-09-07,1985xfijn2
15883,7271676052,2014,997,0yW3,95KX,61305,3861QFufi3,1974-04-13,7124QEQic4
89054,1425307121,1972,875,9qF3,14Ts,94746,6471fMkWJ4,1988-01-22,3720svDTM3
89054,1425307121,1972,685,5QM9,89IR,53748,7170aPZUI9,2001-12-15,0342zrMSV1
89054,1425307121,1972,510,7Yl8,55NX,84980,3979PmISO0,2023-11-16,8707CFwkO6
68549,4008298345,2000,544,4eK1,16xO,1903,6411vCzQk4,2020-08-16,0010iCfQw7
68549,4008298345,2000,756,4ZK5,00oP,44476,8331nKrFt8,2021-12-21,9140cIOiZ5
20878,6675045285,2023,884,7rO3,58DM,15846,4939CRdrB5,1984-03-09,3942fWExL3
20878,6675045285,2023,977,0cF0,85iz,41695,9938ncQar8,1984-09-07,0819JzQjY8
20878,6675045285,2023,50,4sB0,60kC,49437,7127pMJlO1,1980-06-15,6645GcUPw7
21542,8653615761,1999,361,1GP5,57AP,12062,2889KTwdI8,1995-04-14,8206kKopQ6
92924,3640077998,1983,575,1tz0,06NQ,67730,0284yuFon0,1982-09-30,9095iMiEM2
92924,3640077998,1983,93,7Wq2,74BE,86551,2993KcxXm2,1998-02-12,3265fuImO0
86717,8355996158,2012,135,3lv1,79xI,62520,9949hEsLP3,1981-02-16,0093ydZUm5
86717,8355996158,2012,682,2Ea2,75vc,60180,9361CABlF4,1976-04-19,3336WGceA6
86717,8355996158,2012,379,9Fp7,14NF,24532,4699tsHJn7,1996-01-17,8774HqWdx4
33237,8612176532,2005,32,7te5,57sO,10871,0920aZTyq6,2017-05-01,6996ISqaV8
67197,8755493787,2000,164,2pp4,73CK,31789,2792FYRqA8,2021-12-24,6784HERAZ0
67197,8755493787,2000,436,6vU7,00WN,58024,3693rPjUY8,2010-10-15,2199cCgXA2
67197,8755493787,2000,126,6xV5,57UQ,5768,2675oRCzd4,1973-05-30,3050EBEkE9
14953,3241371150,2011,753,3lc6,40Ep,56062,2448EKsTo8,1998-05-08,1146XPhGt9
14953,3241371150,2011,141,8rl9,04JY,46081,6092ONMlO5,2010-07-23,4206hESsB3
73892,6600322029,1972,925,0Lo4,71rX,66345,9869Jijbe3,2014-09-01,8540skSHx7
24506,5171105578,2016,156,9AY3,24db,42198,9075RUqAD1,2013-04-30,4826sRIoR1
21288,5354738741,1989,112,3sB6,39kD,86461,7465eVEfi5,1988-06-11,7513FXJMu7
21288,5354738741,1989,443,6ys0,49Fn,43326,6878KXWRJ6,2002-03-05,4546JePDi0
36123,8563494833,1972,534,1Xo1,58Xb,58696,2538COzNw0,1979-11-07,5296fcRSX7
42331,4171004306,1987,182,3cR7,47IW,94364,5742bKhNq5,2014-03-28,9544GHCAN8
42331,4171004306,1987,918,3nS4,77zi,88494,7953gdlBE5,1976-07-08,6208TPKzi5
873,1343963496,1998,558,2RF7,99IE,6635,6263QyYzq8,1992-07-13,2759QYMGC2
2736,3611353612,2004,234,8xI3,16Rj,9126,1810xyBKq7,1979-05-22,8387fhVMg8
2736,3611353612,2004,792,1wQ3,86TK,11951,1147VXvoQ6,2009-06-01,9419EExCc1
2736,3611353612,2004,847,1vb0,27mm,15835,6206oPYne6,2000-05-16,3221OPQCp0
47628,7583218125,1978,814,9OT1,09gW,34397,4833XnpOX7,2002-01-30,8666ZqlPH2
74351,6997042042,2013,579,0wr4,06KI,76606,3614EPWqI2,2001-05-04,2756hEfjX5
74351,6997042042,2013,881,9ci6,18AV,51055,2298SpQLl6,2001-11-30,8001SaPMD3
74351,6997042042,2013,951,3lg7,97vN,55381,8750oLoqF9,1977-12-03,3330efivW7
4081,3539872938,2024,24,4ow6,62UQ,40189,2974VvhvG5,1984-11-02,0082IEdoZ1
4081,3539872938,2024,443,9hZ2,34aH,21991,0317BtNDI7,2001-07-06,3320oWKQu3
4081,3539872938,2024,396,9Eu7,31By,46913,1721ZGokk6,2013-05-29,6953umfrR8
74025,7134835037,2010,617,6rZ1,41rg,7678,8853XElAD4,1970-10-20,7772ApIxU2
74025,7134835037,2010,116,7hn5,44OU,45983,7513OZowU6,2009-05-01,4622PgfDm4
74025,7134835037,2010,844,6SE4,48jY,56812,7167DDUBw7,1978-03-01,2767mrNpa2
96440,9112844949,2021,450,4Vq4,68qW,40070,0473LmlmP6,2003-09-30,1408sxXCo9
96440,9112844949,2021,290,7CY2,21cQ,63289,9299gxOcK7,2017-02-24,5326kCMCK4
94470,7601773253,2006,950,5hN4,18kA,52629,8623rdHmi5,2018-12-09,8802mVmom2
94470,7601773253,2006,90,1Nb9,31bC,29606,7975khWeH5,1975-04-10,5664bzELL2
94470,7601773253,2006,952,9SA1,15VJ,29750,9943awvGW3,1999-06-29,6241ffPfa5
93563,7006387869,1973,464,6xk2,20Sn,87651,4561kLQOr4,2011-01-01,8793ntMFV8
93563,7006387869,1973,580,2kE1,56vH,20807,4683loXmk8,1977-08-07,9322BmhBE9
93563,7006387869,1973,140,7Ow7,84yT,12997,0525dmsfk1,2013-06-22,6968YcbQW8
43994,2967207099,1974,142,4IW1,94kq,99743,0106JBVvV8,2000-11-16,6052ahPQG5
79013,6085956235,1995,247,7ry0,07LE,327,3701toCCJ4,1975-03-24,3029RcCJk0
96178,8563637814,2006,26,1dG2,15zx,81594,9496pFQIV1,1979-07-06,1128yibae2
22283,3438415748,1987,85,5ZU0,42BM,30317,2210iXFBl4,1998-11-21,1995QhZFo9
72326,1830188316,2024,907,3CE9,44RC,53880,2197ENoXw8,1974-05-15,3151YMSUz6
75585,7227013612,1982,572,7gV5,59tu,42426,8464DTQid7,2010-03-31,9733ThPNJ9
75585,7227013612,1982,967,3cm2,20cw,95767,6530nnTLk5,1971-05-29,2470MUGgd5
55951,9394774970,1987,561,7FB6,28XE,76295,0991aSEBl2,2003-08-10,9067YpsTV7
50710,6226148570,1970,670,1Go7,35dM,8849,6153CieoG8,1995-05-16,6282Adofp7
28248,3177953462,1992,640,2yV8,44xw,23863,8274DTQaG1,2016-05-20,5244pmeeg2
28248,3177953462,1992,600,7DZ4,30DG,19718,7691POiZG3,2020-04-28,9699EkmtU4
62805,9017521004,2024,257,9dB7,38AE,23020,9383bRSPM0,2010-04-04,8231MDLoh7
28898,8915025989,2023,532,6Br0,83MN,38398,8382WCWfn2,2002-03-14,3305SrmFh7
28898,8915025989,2023,683,6Zp2,10oe,9507,2415LClkO2,2005-01-22,2664nGjTJ2
86728,3243242425,2005,421,0Ld4,17dS,47806,5218rVRgF7,1993-11-12,6383oXvtz8
43481,7636936877,2007,116,9xl5,86Yk,63114,3987UdAYX5,2001-10-04,4993pqRuw2
43481,7636936877,2007,528,0rV5,62RQ,84693,7395OjPRR1,1985-11-29,2500GhLgo5
43481,7636936877,2007,789,1bB4,93eP,50099,5085dWRvQ6,1997-04-04,2272TwcyP1
42725,4823342556,1979,739,5uw1,82Pw,16771,4658eZfYC4,2000-07-29,9066yEdtT8
63378,2559066959,2024,124,6Qa0,75Ic,41654,4427fafvq0,2004-11-26,2546rCRqs2
63378,2559066959,2024,196,7BI4,16zC,69930,8744DCqTu3,1986-03-25,2667ytXze9
63378,2559066959,2024,672,3Dd0,66WE,8503,4560BObEa5,2017-04-01,6072dIcPq8
90716,1752040869,2011,580,7kH1,55Ea,82129,6767SfNLY1,1990-05-07,3777CZIJD5
42550,9029069786,1979,581,6up3,82zf,61664,2730zURJY9,1972-08-24,4929KJgcl5
42550,9029069786,1979,724,7zo5,71Xy,98048,3807FadCa4,1981-11-26,0150CuGSx7
77846,3407543194,2021,929,3Ne3,93cC,84169,1442VbHJT7,2017-05-07,6259mtTHh6
77846,3407543194,2021,831,5Zt2,01kd,23433,2871MHLUP4,2008-07-10,7881eimeF6
77846,3407543194,2021,124,9VS7,72QC,59494,6557MqMmn4,2016-01-20,6877sGKlr2
68669,6948814276,1988,323,9ei3,04qI,66194,7485ecgBW0,1998-03-22,0229PGJnz2
96774,5879932438,2020,162,0Po8,89tH,94012,4392XOGTh0,2002-11-29,3537ahLwz4
43363,7175326595,1978,681,1ET3,04rN,4953,4937jRTFA2,1985-06-21,6349bNaTI4
43363,7175326595,1978,650,3dK4,51iL,9552,5124UDkQb0,1996-01-23,1035juXIz2
8453,1559626066,1985,846,8qm9,88ef,57242,5268cVIiA2,1976-08-13,4897onWuO6
8453,1559626066,1985,699,1hE9,08Uv,59453,6514ZeMPM5,1986-07-27,6916TylLS0
8453,1559626066,1985,943,7uQ7,67Sn,83244,0286vEkAF4,1989-07-25,6812XopJK7
8462,8246922915,1983,115,9kW2,15mE,5916,5216nTsPJ7,2001-10-10,8772JOjVw1
8462,8246922915,1983,352,1Qb2,61Vk,78000,2909JXkwY3,2022-10-11,4968xiIPM2
98109,1360584298,1999,230,3Vl2,41Ls,27501,5677tBmHn7,2003-10-05,9519WgLqk6
98109,1360584298,1999,394,2MR6,75KW,22773,8681hkIGX3,1983-10-26,0643UYamE9
98109,1360584298,1999,273,0pf6,76lQ,50099,0561FGkYl7,2002-04-25,1991fyaIl6
59823,1318765614,1999,241,6rN4,70Nw,75049,7223nZFyk8,2017-01-02,3805hUgdc5
82210,91978822,1971,739,0Om1,85aa,16190,7077HRaOv1,2008-11-14,9622dDtaN2
82210,91978822,1971,978,0HT4,26xD,28810,7884gkzHX9,2007-05-07,1344ZmjRq6
58202,8949543912,2000,996,2Dk3,86eb,70237,0083Vsogb9,1979-01-09,7005YamWn7
58202,8949543912,2000,926,3fw3,01wa,59700,9151WiGqx5,2002-02-03,1266TjLSI9
55032,4228017500,2022,984,2Hl3,72fl,7073,3308lDESw7,2015-10-11,1354sakWy9
55032,4228017500,2022,213,6Np6,89pq,40623,5150QKnDt3,1992-01-28,3547aEkyb5
55032,4228017500,2022,430,8yl0,93oX,40318,4099HciSL6,1977-09-09,4506wwAzk5
18981,6810147949,1970,246,2HE7,81AH,2836,5123CHELZ2,2016-08-20,9407jVfnc3
59219,6134761999,1984,973,7aw8,82da,87791,6738sYdVo3,2015-07-14,0986VIFVU5
59219,6134761999,1984,420,1EI8,17gD,85005,8125yOQlL2,1991-02-20,4569vbnMU8
57128,4735732585,2012,143,6bf5,33XM,40363,9971ODrFn4,2021-10-11,8405xipko8
57128,4735732585,2012,836,8ng1,52xK,9738,0933sFvxb2,1994-10-06,2838TUDin9
67595,9558423260,1995,709,7Hj2,52nQ,56282,1203RiZyz6,1975-12-10,4000fMDSe9
67595,9558423260,1995,737,6lV3,96xD,61279,1448LmkRr6,1996-09-11,6851piRWD8
51943,4106710969,2017,231,5kW1,55KW,24073,2915EaNGy0,1987-01-23,1824hjNcP5
51943,4106710969,2017,527,2VH3,63mI,5059,8071HxWqm7,1989-12-03,8035SiQGu4
97125,655185046,1993,820,8gj7,46Ql,58378,6858USRHR4,2013-03-10,3056rsJzT7
12946,2018892688,2020,267,1RD0,37le,41573,9152ATSez0,2007-03-16,1237nwhQt9
6497,1667681316,1998,473,2Pp6,41mC,97181,4251AqdHP9,2019-05-18,6347Xyfkp4
6497,1667681316,1998,492,5EA4,57fE,42612,9441eGpTL8,1997-09-09,8291cupbT5
6497,1667681316,1998,971,4pX9,96sf,76067,4726ejImc4,1998-12-29,3837RxBSO2
