CustomerNo,SalesOrg,DistributionCh,Division,PartnerFunction,PartnerCounter
38517,2890,291,4539,lgzBe,9774
38517,2890,291,4539,gomcc,2946
11123,8226,5520,2281,ggQOA,5182
71231,1221,1199,5638,MnrfU,9369
89147,8675,692,4269,nWvRY,6919
51678,6946,8814,202,KEHLS,5690
51678,6946,8814,202,uPMvr,3269
51678,6946,8814,202,HoJPZ,4328
86430,4338,6319,1219,UnKQE,1716
86430,4338,6319,1219,nWJVA,3401
82099,76,5221,2058,KjQPy,9657
82099,76,5221,2058,cIwUb,9474
82099,76,5221,2058,ONHoa,2568
12572,6294,9704,7627,nXHGZ,1354
69054,6583,8014,2832,xHAiB,1875
69054,6583,8014,2832,WGeKj,8515
69054,6583,8014,2832,OGNgD,6988
173,1024,3718,4707,yNXIU,734
173,1024,3718,4707,pfAhX,8928
61430,8329,3503,6984,IEDqn,8866
61430,8329,3503,6984,dgzuw,6413
61430,8329,3503,6984,oMiTQ,691
20574,5555,3802,633,QNMES,2913
20574,5555,3802,633,rcmmT,9989
20574,5555,3802,633,uwDMv,726
61587,7631,756,6860,jFUIB,291
61587,7631,756,6860,rpCjU,2884
61587,7631,756,6860,NFBen,1297
76874,2593,5568,9016,RHRmC,1145
79610,36,8493,6111,hacYm,8826
79610,36,8493,6111,uFDgE,3679
79610,36,8493,6111,YtASE,7403
34449,9307,7139,275,NBREM,6463
34449,9307,7139,275,dpEad,5670
35192,6133,7214,8934,pZSGK,8072
35192,6133,7214,8934,lawzD,9851
35192,6133,7214,8934,JCWvT,2319
43041,9841,2445,5606,BBRTP,4308
43041,9841,2445,5606,qkAxY,8739
43041,9841,2445,5606,KsKpt,2873
60883,2119,7287,1747,ytwVw,2857
60883,2119,7287,1747,KlFeZ,2741
60883,2119,7287,1747,zLzNM,4004
56793,5572,6826,9509,iQHrZ,3683
56793,5572,6826,9509,nujUh,887
56793,5572,6826,9509,rruEX,8238
106,3451,8916,4445,olAxu,160
106,3451,8916,4445,JMVig,5180
82245,7261,1905,5596,HJaKG,7
82245,7261,1905,5596,FIvxd,4126
82245,7261,1905,5596,rZWoG,1397
16007,4313,5747,9653,nSjXw,2413
16007,4313,5747,9653,zwHHv,6490
16007,4313,5747,9653,mHwoi,9957
99027,5516,8617,6359,yIzje,4083
99027,5516,8617,6359,XcZtM,9747
99027,5516,8617,6359,VFcqK,4779
22004,3196,4614,2079,zkVEb,4929
22004,3196,4614,2079,ycErt,5840
22004,3196,4614,2079,GxknJ,7768
72006,1773,4386,7432,tAEdz,194
72006,1773,4386,7432,cUFMI,884
25353,8742,5518,3487,uEWAc,9259
25353,8742,5518,3487,VXaGJ,9513
19712,7066,4350,2699,euWrT,7405
19712,7066,4350,2699,VSahi,2382
19712,7066,4350,2699,OrIbs,4374
16781,9586,3910,3912,JyNUG,6240
16781,9586,3910,3912,YiKZk,565
83116,4782,6266,6710,tHqtS,1376
83116,4782,6266,6710,LlQMV,6027
19303,233,3743,8549,zFIMz,6125
89805,613,3052,3937,vGwcQ,9420
89805,613,3052,3937,FbUWL,9719
89805,613,3052,3937,yHpUe,8189
45447,4064,9434,5932,ZgOFw,8512
9299,7714,8251,8500,tmyil,8886
79337,8788,8928,2791,kKAWw,4849
59160,3798,4806,8841,Lhlvl,7749
59160,3798,4806,8841,zONxe,3932
59160,3798,4806,8841,kZgOu,7435
5830,3161,5436,8079,fgEqM,8650
5830,3161,5436,8079,rHzqn,9795
5830,3161,5436,8079,dbWWn,8433
38815,4417,2950,7569,GDdZf,4432
57071,217,4558,4329,ecVSt,5508
57071,217,4558,4329,tgOah,3418
57071,217,4558,4329,IgnHd,3606
48101,5574,1561,2090,skPEo,3016
19567,5600,2586,8210,CRRvD,5275
70821,6175,947,3500,chhDN,8346
70821,6175,947,3500,tXxDB,4929
70821,6175,947,3500,IjLIu,8338
81522,8223,3286,6958,TMmUm,2609
53710,8810,4806,645,XMdqn,1613
53710,8810,4806,645,XWsWx,9447
53710,8810,4806,645,uHTLR,1653
16974,3898,2341,9817,ohNje,4943
16974,3898,2341,9817,wwGQq,2274
95564,2458,2722,6235,aabvy,7420
95564,2458,2722,6235,aQWWD,4116
95564,2458,2722,6235,Cpdtb,5606
4914,2211,9869,7434,NuOHI,3605
4914,2211,9869,7434,QrDHP,5082
4914,2211,9869,7434,MYZpF,9517
90955,9102,3779,7421,RmQAl,4201
90955,9102,3779,7421,dfuxi,1493
98184,589,2310,3223,TIrzZ,3110
98184,589,2310,3223,GLOIt,503
43382,3663,2929,3045,GDtNs,3113
60147,8315,4997,8030,MwjOu,8605
60147,8315,4997,8030,iyIbe,4819
87475,7843,430,5214,vRbIw,9662
87475,7843,430,5214,jbtln,8630
87475,7843,430,5214,BupaP,6789
94684,4130,1843,5417,bCqbf,9377
94684,4130,1843,5417,IQGXA,2662
94684,4130,1843,5417,zIJxx,2484
59089,6244,8135,3994,aPqfq,6790
33532,6405,1956,3466,cnPjb,5627
87096,539,9027,5821,nCTJA,3450
69309,1115,3480,206,KxPTZ,456
69309,1115,3480,206,AmXNS,1968
8492,9913,6174,5385,RtUkY,1236
65912,1898,9624,7224,Qhvno,7298
89393,2514,8992,3022,NkhNA,342
89393,2514,8992,3022,SSuxc,8505
66079,614,2899,9107,fPwCe,9896
66079,614,2899,9107,CZuRi,1766
24337,8707,2488,381,HoXvI,6068
24337,8707,2488,381,sqEWW,1998
43087,6184,1156,5245,DHkwW,3726
43087,6184,1156,5245,dFlUa,664
43087,6184,1156,5245,NUEDw,6284
68547,4284,9891,4382,tzjVC,8584
68547,4284,9891,4382,wpqgG,9018
48783,9380,9097,188,WSRwR,8097
43245,8963,3697,6719,LMxGB,8898
43245,8963,3697,6719,Apmvc,5539
8989,1542,635,5874,qoGSV,5867
8989,1542,635,5874,oGSgU,8942
26619,1657,3701,4014,KREuV,8426
26619,1657,3701,4014,fbgaS,3543
26619,1657,3701,4014,NlKNU,5049
41202,4706,1879,3915,hNzeB,1139
41202,4706,1879,3915,cEZEb,3459
56979,756,7375,9658,vKlXD,7684
56979,756,7375,9658,ylIgC,1602
20954,1903,9311,2297,kPpiS,3296
37939,2822,6821,666,HtbJA,2273
37939,2822,6821,666,WYKNi,0
74070,4297,5910,5291,cmMFD,880
38760,8480,7848,3673,NKqFP,210
38760,8480,7848,3673,DryLL,1443
11144,8940,5278,9676,eByck,611
63580,2714,4157,1137,Lzchw,3936
89660,618,710,238,VKxYi,6655
89660,618,710,238,fEVPB,146
89660,618,710,238,CKTuE,8345
70043,7246,9053,7394,vWEVe,2993
70043,7246,9053,7394,CjUXG,4998
70043,7246,9053,7394,lDZiD,9520
63913,6529,7694,1688,HdiOi,5407
63913,6529,7694,1688,sQEtC,9525
63913,6529,7694,1688,mqgbQ,2208
86076,7427,9375,8359,VkNDM,9081
86076,7427,9375,8359,HwgjY,471
93367,7775,2973,9583,eWmnx,7568
93367,7775,2973,9583,FvMul,3515
31246,61,3548,7261,SmVzh,2252
31246,61,3548,7261,RTvZi,2671
74015,2906,4947,164,qnTFF,7186
74015,2906,4947,164,MKhlK,5325
95661,6408,5263,211,XtwXO,2545
95661,6408,5263,211,BTefz,987
95661,6408,5263,211,UHrCr,6479
1166,1264,4889,3264,ftqcJ,8784
17252,5563,8453,939,QYxqP,8050
17252,5563,8453,939,qMHqd,2344
19815,8173,6050,7359,cTqJq,9404
19815,8173,6050,7359,wJKzA,988
21551,3318,6161,9686,FgWEj,427
11963,8968,6863,3597,hpqLP,9397
8386,12,3804,6137,yiYJK,6935
8386,12,3804,6137,mKBjT,8084
8386,12,3804,6137,ECSaz,2701
44083,4424,5761,6565,ZaMMy,7417
44083,4424,5761,6565,saddT,282
44083,4424,5761,6565,WsjMG,1797
1964,7279,5436,4829,emBaA,3388
1964,7279,5436,4829,vnoPq,3463
1964,7279,5436,4829,cdfdV,7744
69020,9773,4979,7706,GPnvU,1581
69020,9773,4979,7706,CgLpR,3549
69020,9773,4979,7706,LuCOX,2960
70404,985,3613,4595,EtTRX,7214
70404,985,3613,4595,blRyj,8962
70404,985,3613,4595,ijQUy,4934
16439,7384,9922,3201,CsyeB,6778
16439,7384,9922,3201,BUbYq,7642
16439,7384,9922,3201,TFExu,8702
48519,6615,4417,508,uMCmU,2673
48519,6615,4417,508,XfOUu,9534
48519,6615,4417,508,FBLwk,982
24351,3277,1095,4956,VGKwi,7151
24351,3277,1095,4956,jXKFI,6835
24351,3277,1095,4956,ptCLk,966
39484,7921,8429,6553,hkWmx,8852
39484,7921,8429,6553,YbaZg,3868
39484,7921,8429,6553,tXJoU,4619
74105,160,6412,1372,Hwjxr,2712
74105,160,6412,1372,lnqTb,9198
33970,3829,6992,2431,vHVpu,2584
33970,3829,6992,2431,jKXPO,8765
33970,3829,6992,2431,coZBL,2299
25591,4204,6751,9994,HpldI,7683
25591,4204,6751,9994,fvqan,6632
75261,97,6168,1331,aaRqo,30
75261,97,6168,1331,ItNhZ,1135
41722,96,5976,7700,btCZj,4319
41722,96,5976,7700,pQjWE,9179
93056,7312,3037,7111,aIVmo,2910
93056,7312,3037,7111,nqmTf,6045
10887,5088,3277,3626,fddWU,9012
10887,5088,3277,3626,TYbEU,3531
10887,5088,3277,3626,pMhSe,683
65153,9172,9811,2800,TNOOs,7817
65153,9172,9811,2800,nbSzA,84
65153,9172,9811,2800,ghDeI,1969
6903,1216,4018,5100,iBfBo,2354
6903,1216,4018,5100,jXBeC,233
6903,1216,4018,5100,vAhdy,9209
91,7359,8054,9816,EVEAd,1230
91,7359,8054,9816,gIJpU,7514
59851,4570,3183,9867,mjBFd,3598
59851,4570,3183,9867,PUTvU,5509
93170,6763,9125,3089,NKtGY,417
93170,6763,9125,3089,tLMQP,777
78596,3251,3414,5084,qUBon,5635
72936,924,7172,4520,kicak,3821
89465,1091,8710,165,vnunV,3105
89465,1091,8710,165,jddSq,3379
89465,1091,8710,165,mWafz,3926
44630,6121,4133,2459,iEOWo,3322
44630,6121,4133,2459,fRbGp,338
44630,6121,4133,2459,uzBsE,1731
52915,6421,8279,3809,CPUuw,539
52915,6421,8279,3809,Gobap,7245
61666,7980,21,613,ZprtT,8473
61666,7980,21,613,gxyDi,3919
38276,7097,3368,96,AaHlO,6180
38276,7097,3368,96,BFRHc,8473
38276,7097,3368,96,iMWHj,8886
14232,610,8137,8179,qdRhY,1546
71434,7367,5531,4604,KxAKR,6817
98517,7227,6068,8218,bAzMG,3361
98517,7227,6068,8218,aRDpK,6842
69951,6671,1849,245,AZzIq,9683
33413,4912,4300,2702,vXVVW,2738
98556,8278,5258,6387,xlFNF,1125
98556,8278,5258,6387,DuRUE,3025
98556,8278,5258,6387,xxeFY,8267
71887,993,9566,8621,nwXOJ,9957
71887,993,9566,8621,OMDhk,1502
6786,1567,6110,2330,YZQWP,6944
6786,1567,6110,2330,SlIXc,9107
6786,1567,6110,2330,VaUOP,3727
37574,8866,7683,6146,zZAQv,4057
3358,1423,6151,1226,gGFZI,3308
13745,2942,2246,4780,zOpQJ,7181
13745,2942,2246,4780,KjWIa,5944
13745,2942,2246,4780,WDLnN,5438
28085,8657,8300,821,ImPfc,8399
75365,7327,6880,1360,PPRMB,6137
75365,7327,6880,1360,AQmam,326
53567,6648,3524,3077,ygOXL,8049
85703,4989,9935,8827,zWTxc,2088
85703,4989,9935,8827,PCscD,6469
85703,4989,9935,8827,QNsWJ,1938
81813,5152,2895,2047,zYnju,5603
73378,9947,5400,3249,gIKdD,7774
73378,9947,5400,3249,mVNHF,185
4387,6049,1487,5895,cRbTd,9802
4387,6049,1487,5895,umrZq,224
71059,8163,7802,627,MvAOT,5619
39354,4198,7565,5962,qMmsp,6386
39354,4198,7565,5962,cZLdn,666
76791,6016,8864,9833,DOamy,816
76791,6016,8864,9833,JXTEO,9610
76791,6016,8864,9833,RcPdW,2429
75670,5,3707,796,YCfKG,3064
4078,346,8745,498,xnUmC,3434
4078,346,8745,498,ReTgp,7802
46723,4585,1600,1139,aaLnh,6619
46723,4585,1600,1139,SFRiZ,9070
46723,4585,1600,1139,eXHXF,2520
37564,5339,4203,4798,AGZYb,8761
42272,4917,1334,9433,KEfJb,9313
42272,4917,1334,9433,iwqJG,2921
99001,4818,7385,9530,CNCia,9319
99001,4818,7385,9530,KoMbl,5680
99001,4818,7385,9530,OQvTL,5712
3823,3924,8628,3872,TmVip,1000
3823,3924,8628,3872,GIKRa,4020
86675,3608,2591,909,nMmFX,8856
86675,3608,2591,909,wmQvE,8718
52232,5901,6432,9055,HgoBG,2984
39873,2443,518,3219,eTwhr,1146
43822,8573,1003,2333,jIPBQ,3226
43822,8573,1003,2333,vSwDA,5256
12604,6195,1366,5799,EVXFa,5859
73576,7013,2536,5492,vhBXB,4442
73576,7013,2536,5492,xQoMa,6299
75728,1107,7208,4756,cuEbs,8464
75728,1107,7208,4756,MmycV,5595
75728,1107,7208,4756,MwotS,4841
74406,3801,7303,5423,wzAuW,1516
74406,3801,7303,5423,BuXQA,2492
74406,3801,7303,5423,ErpVd,9607
19588,5084,5805,6978,eaAwS,7669
18391,553,6282,4150,WhHek,7295
18391,553,6282,4150,dgJnW,9869
18391,553,6282,4150,UJXfG,475
4185,1317,9351,6285,MhQpd,5106
4185,1317,9351,6285,CVtnP,4718
17897,2863,8753,5503,RKmrM,8579
17897,2863,8753,5503,DLWhG,4375
50377,929,851,5097,TiRKZ,6675
50377,929,851,5097,dYrNw,7633
44571,3519,3734,8490,GQEJM,6500
20042,4438,9510,864,axjQa,5958
20042,4438,9510,864,sNoRL,7687
90730,9049,1239,8513,VnluA,3981
90730,9049,1239,8513,sWkBh,9888
35238,4476,1606,9115,Rhigv,3009
35238,4476,1606,9115,QEYEK,2691
35238,4476,1606,9115,DOqSW,1535
74432,1760,9378,4415,bTtoh,7706
74432,1760,9378,4415,rJiIL,9829
98322,2218,4220,425,XYlwZ,212
58530,8999,1666,3542,ImgpZ,7509
54764,9197,4801,7226,MMRLF,7369
69824,4160,6075,5691,KdrWt,3138
95848,9650,647,9738,BYRoY,6145
16322,9625,2104,9295,arAhe,2801
16322,9625,2104,9295,bjDQS,5334
16322,9625,2104,9295,Mzlcc,188
92665,7132,1864,2738,fFLQF,6186
92665,7132,1864,2738,MUboh,4104
92665,7132,1864,2738,iuWyS,4620
71578,8536,1970,4620,ZNsmZ,1809
71578,8536,1970,4620,MiYfZ,6658
71578,8536,1970,4620,fgffW,9336
19769,7604,539,7087,dFSwD,6894
19769,7604,539,7087,WPzgB,7412
19769,7604,539,7087,skXLs,4792
96291,9198,6440,3611,ZzuPE,7618
96291,9198,6440,3611,BWUVP,6254
96291,9198,6440,3611,JcBxV,1699
81951,2261,9127,8893,fQSZU,4244
68955,7336,3596,632,uJsQF,8856
68955,7336,3596,632,mviXU,2841
77203,8763,5384,1388,UlkQB,7227
77203,8763,5384,1388,jJpRO,2125
77203,8763,5384,1388,ghKRE,4240
15561,6914,2748,7575,lSqje,2666
15561,6914,2748,7575,dkmpB,5395
15561,6914,2748,7575,nsTxa,1064
6928,4722,446,5127,UBVDt,6441
6928,4722,446,5127,VxrnZ,4363
42812,299,8310,482,Wolul,3575
27428,1410,7329,140,NDhuS,4912
16298,8094,3645,7304,sAeuW,8913
16298,8094,3645,7304,rYhEr,8408
9079,9697,8615,5816,ALJqa,2721
9079,9697,8615,5816,uWDkh,8280
79997,195,5479,5721,tIsmf,9381
79997,195,5479,5721,tXjxZ,6514
79997,195,5479,5721,TRqNm,8414
1792,5762,4845,7063,FAPOr,3952
1792,5762,4845,7063,KZMqO,6835
1792,5762,4845,7063,yjoVx,4901
34274,5463,4315,1676,jkhGE,6876
34274,5463,4315,1676,QrNAR,260
40376,7239,9068,2097,PVAEW,8649
40376,7239,9068,2097,vmCwz,4110
40376,7239,9068,2097,jRUmP,3009
4552,1009,3195,1524,MDZWe,3941
4552,1009,3195,1524,VMlSq,9113
40560,6274,5642,1056,XBsMg,603
40560,6274,5642,1056,GZnBS,1339
39295,3344,5361,4805,pSboB,7937
39295,3344,5361,4805,DoLfH,1294
14913,4262,3354,1833,EKWtB,3992
14913,4262,3354,1833,ZnnFe,7244
14913,4262,3354,1833,whJhe,806
76568,6371,6134,1159,srMOX,2591
76568,6371,6134,1159,tZNce,3038
28168,151,9770,3863,tnvOZ,5268
24603,7332,7233,2693,vaomW,1570
24603,7332,7233,2693,oyMQB,9460
24603,7332,7233,2693,wVdVu,6749
52534,2989,70,4811,cHtAH,8009
52534,2989,70,4811,klrxg,5410
32906,5019,6284,3745,JLDeF,7513
32906,5019,6284,3745,MbdbH,8779
32906,5019,6284,3745,vwlVe,8900
20263,3467,5251,4125,hVYBY,4597
51054,341,8543,6155,peNZT,7710
51054,341,8543,6155,rTMYO,2082
82522,2160,9837,7873,SnwUf,1753
82522,2160,9837,7873,iOCos,8242
82522,2160,9837,7873,DSduC,5500
75516,1991,7796,4452,UERFl,8007
75516,1991,7796,4452,gXknE,655
78273,7831,3124,7535,hcMDZ,9584
78273,7831,3124,7535,luImc,7679
78273,7831,3124,7535,EEiNh,8854
1299,4435,7770,2709,tupiz,2683
1299,4435,7770,2709,AvhLZ,4628
69042,7224,5537,762,qBvcg,2903
13166,9974,2459,6632,NoJSL,8571
30097,5348,6928,8627,LXtdl,4833
30097,5348,6928,8627,ZhLby,5709
99577,5530,6435,9964,KNblf,5299
64355,7149,7687,3415,vBssf,5756
220,7009,1011,9011,hEUhq,1378
20378,5100,3580,389,kelCQ,3825
82628,975,6570,396,iSdTc,1496
82628,975,6570,396,PyUOT,4423
49873,2836,8327,3496,nJrTq,5161
49873,2836,8327,3496,CKlCT,5243
49873,2836,8327,3496,HYsLD,7607
70466,1284,5764,9948,pleCZ,4586
20284,1954,8418,9209,PlJbG,6121
20284,1954,8418,9209,vqntL,9770
53632,6694,8613,6230,aapGl,5935
53632,6694,8613,6230,gGBni,7773
84428,2516,3064,1962,XkYQk,7403
84428,2516,3064,1962,rlVdx,4978
84428,2516,3064,1962,KJlBF,8427
30860,4712,412,3421,rbKiW,5304
30860,4712,412,3421,khZSI,3150
38709,5001,3566,9377,OtwZV,6104
38709,5001,3566,9377,xdtZC,2823
38709,5001,3566,9377,kZTOQ,5802
69053,9534,5082,6937,pmvdn,2666
69053,9534,5082,6937,uqIuG,1404
69053,9534,5082,6937,MPwRC,7705
60469,1818,4261,7493,pHGVi,5208
60469,1818,4261,7493,MCiPh,7130
38532,7369,135,2681,AoTlk,4732
39858,9145,1362,1856,PTzyZ,3451
12890,5026,3338,9517,IXJID,2786
28712,6979,710,5786,OPMog,5380
92581,8025,6654,2534,QVUBq,8130
12891,6314,7244,4391,MBPMe,8224
12891,6314,7244,4391,IGzxV,9036
12192,316,1817,7945,LnlRX,186
12192,316,1817,7945,OnQOI,3106
12192,316,1817,7945,wMefJ,8202
91097,7393,5009,6759,wuctI,1351
95046,4495,4031,2205,OsXwt,6014
69144,7187,7250,9324,TcYWy,6192
69144,7187,7250,9324,GiZAc,5451
4750,7250,8750,9832,ZYPia,2974
4750,7250,8750,9832,ikNAw,816
4750,7250,8750,9832,uabqS,7075
60073,5234,6682,6691,SFYgD,1146
60073,5234,6682,6691,zxbBz,4938
60073,5234,6682,6691,kxRab,8080
96999,1540,448,8457,RxcDG,5283
96999,1540,448,8457,qXqSF,2842
43352,566,6164,3817,edbDY,6797
43352,566,6164,3817,zKsQx,3410
26027,7603,5986,8582,wKGGc,6429
26027,7603,5986,8582,kdysN,5090
21738,3209,1879,9680,eTQgn,4565
26655,8992,3253,7813,ixUCs,4780
26655,8992,3253,7813,wzZfV,2824
26655,8992,3253,7813,EdyGc,93
39294,7252,909,622,iLiUW,7780
39294,7252,909,622,hsJfo,3715
81514,2298,5526,6791,cfBRY,9365
81514,2298,5526,6791,lTIVG,4915
81514,2298,5526,6791,KASWn,5941
61886,9520,1018,7558,hvybB,3519
61886,9520,1018,7558,RruVg,154
61886,9520,1018,7558,IJUzf,4245
17176,9869,1883,4733,CgAHw,3564
17176,9869,1883,4733,YgaaZ,5417
17176,9869,1883,4733,ulXRQ,3429
81553,6814,3569,379,nVHJQ,6691
81553,6814,3569,379,XyWZr,8384
81553,6814,3569,379,yQuwa,3219
17623,1922,9669,8925,rEiKX,7596
17623,1922,9669,8925,ajOtR,1142
17623,1922,9669,8925,gcgsh,9019
7039,7872,5665,3471,DjvXV,7089
19052,430,3791,3886,bTvxE,4005
83899,8137,5125,4466,daaQT,920
83899,8137,5125,4466,SUyNW,9665
88816,6116,1839,7684,BJNtP,5382
85747,6959,6589,999,QEUrX,6504
85747,6959,6589,999,IFxJK,9274
79529,9785,6325,9869,qVpKl,5515
33061,2134,5043,9198,McWyc,3934
69877,2865,4471,4933,oYcne,2706
69877,2865,4471,4933,mvVUc,3991
7901,5471,9886,5090,BNSYG,2491
93446,5578,9008,2081,UzTRX,6456
93446,5578,9008,2081,usTJk,8402
43022,4706,6629,6632,RVCxE,9849
43022,4706,6629,6632,TjaAx,8855
43022,4706,6629,6632,iZtge,4353
71550,2563,8385,538,ueZzk,9863
71550,2563,8385,538,ZyWnw,4674
80765,8753,5192,9211,CDgJw,1284
80765,8753,5192,9211,UAEvp,5021
80765,8753,5192,9211,ZAyiE,8362
87958,2530,2825,7644,lwgHZ,887
87958,2530,2825,7644,FCXtS,3810
87958,2530,2825,7644,BOvMG,8636
60423,6386,8918,5825,yBcek,9014
32321,5279,6322,2337,EZvrT,9708
41262,1146,4845,7623,vwUie,6384
41262,1146,4845,7623,ZOHpJ,8467
94606,3161,5294,9533,CZJvF,8837
94606,3161,5294,9533,dyvLl,6319
96748,1142,8859,8972,WSBpT,4078
96748,1142,8859,8972,GzLwT,6001
96748,1142,8859,8972,hKaaL,6469
41184,914,520,1632,kYxef,7654
47925,2494,8312,7190,MgjaM,6884
47925,2494,8312,7190,iLDZs,1447
13768,6854,4386,5006,dJRoL,3524
13768,6854,4386,5006,FQtVA,4993
13768,6854,4386,5006,wHIxx,408
19342,4635,4265,2151,pWLcm,7310
32222,1112,9139,9665,KAZQt,3726
32222,1112,9139,9665,oANHw,2174
52337,7889,3742,6625,lTIcj,2583
1325,4300,8050,3877,XXVZd,1412
25398,4966,4207,4122,Virlf,8500
25398,4966,4207,4122,SEUpJ,1715
91917,2171,2772,5625,WSxkX,6630
91917,2171,2772,5625,VDqqM,7593
91917,2171,2772,5625,AvYsf,7137
99344,794,1625,2370,WbXWS,9052
19629,8037,9132,6135,vDEco,3043
19629,8037,9132,6135,Jgvug,2433
22050,8233,5560,6314,AeBZn,6572
22050,8233,5560,6314,Brsgd,5289
22050,8233,5560,6314,Bnxss,8835
62857,3449,9879,9189,hqkVG,488
95435,5593,7553,6912,yDBcp,4901
95435,5593,7553,6912,LMFdJ,8928
95435,5593,7553,6912,AtLYn,9919
51343,6095,7468,4106,XpQDY,5267
44142,2223,9012,181,iOmQj,5399
31040,5152,240,2117,nSNYJ,6808
40621,6665,3484,9686,OHuXD,4601
40621,6665,3484,9686,KleLN,8265
96126,3503,2815,7963,cnzqE,708
96126,3503,2815,7963,LaZhf,545
22910,6102,9670,5702,QDtzi,9991
22910,6102,9670,5702,ULAgU,9424
71325,9226,4210,2622,CMnzD,8538
71325,9226,4210,2622,Bjoxw,9310
57871,7019,6172,1647,QcTrs,6813
57871,7019,6172,1647,njelj,8353
57871,7019,6172,1647,nmidE,1304
65454,9732,6184,2554,sbSBg,2394
65454,9732,6184,2554,ltRAY,264
65454,9732,6184,2554,bltRY,6609
91885,7817,449,5495,zXKKW,9815
91885,7817,449,5495,MuAeu,2949
67626,7881,8532,34,KKhtK,1733
67626,7881,8532,34,XyVVC,5423
67626,7881,8532,34,WBjtk,3336
32963,4081,6443,418,iiSBD,6192
32963,4081,6443,418,jUIPN,325
79938,2607,6285,5602,jhSkQ,6699
79938,2607,6285,5602,AMqRL,4898
19919,3154,6595,5779,zuTxf,3366
19919,3154,6595,5779,JjtQr,8391
19919,3154,6595,5779,uwhbS,5964
68772,6122,9737,318,CQJzo,4387
68772,6122,9737,318,SZkXm,8437
92208,1231,8988,7426,GbMcU,586
92208,1231,8988,7426,Owszm,6647
92208,1231,8988,7426,NFpWF,5143
18636,3345,9835,7153,SNKNN,7094
18636,3345,9835,7153,pEObI,444
36093,1737,1646,4386,OSAbG,3446
59236,6510,7247,3343,WtJTQ,4303
86199,6334,6695,9469,qaSSr,6491
86199,6334,6695,9469,TeZat,5535
86199,6334,6695,9469,ezFhs,964
15701,9813,1024,3810,BwYma,8039
23693,6075,6112,1680,amnzq,4646
19277,3231,2039,707,WDjoY,688
19277,3231,2039,707,IevEC,5443
19277,3231,2039,707,hnABY,5025
11515,2591,7475,7373,mYXuA,8342
11515,2591,7475,7373,jDKHf,4408
42503,5398,6319,3545,zvpKE,1794
42503,5398,6319,3545,JGCSg,1966
52249,5922,8136,3398,dXMuw,2597
52249,5922,8136,3398,vidwL,7453
42720,4307,1572,6197,Jhtok,4560
42720,4307,1572,6197,Ccxqs,450
32347,4155,748,5875,toEXf,8823
32347,4155,748,5875,CdDge,5245
32347,4155,748,5875,Kmgfu,9751
15153,1696,1838,6588,YaSqE,7100
59034,9742,751,9535,plbiw,9540
59034,9742,751,9535,nwfGN,5935
29274,3571,3139,6264,xcmCe,9392
29274,3571,3139,6264,PuRWU,3967
29274,3571,3139,6264,tNhNO,6465
37223,1169,1113,3549,AVHLT,3941
37223,1169,1113,3549,YhWOk,773
37037,4535,7631,274,qGEHl,6339
37037,4535,7631,274,NeAaI,2245
37037,4535,7631,274,wCZIB,6724
70431,8476,1253,7262,RqQsY,9737
70431,8476,1253,7262,xptPf,6966
69380,9521,6076,4002,OpfBK,4197
69380,9521,6076,4002,sQDlX,5755
49170,7259,7766,2117,calBl,7405
73911,1056,3075,3312,ORCin,8328
73911,1056,3075,3312,ZapXc,6035
73911,1056,3075,3312,xveEN,4608
24279,5513,3051,6075,SmZNk,1912
24279,5513,3051,6075,NRKxW,9047
20301,1981,9158,22,OtDAZ,4716
20301,1981,9158,22,KJHrt,3054
45692,692,4198,7721,PlPzD,8847
45692,692,4198,7721,LiWQz,5651
98665,5403,7962,5639,ZuiQy,4466
98665,5403,7962,5639,XQWTn,1428
6413,2129,8832,6956,UzCDW,7354
6413,2129,8832,6956,gpdTh,5103
37641,6626,9385,6651,UQUmD,2511
37641,6626,9385,6651,NQubz,515
37641,6626,9385,6651,WyBJL,1486
87249,8544,2196,2480,LLqGo,575
94050,4916,6170,3184,TsXWl,9380
94050,4916,6170,3184,FOLrm,5714
94050,4916,6170,3184,iamkC,1603
10760,6733,6371,2693,dLLwr,4584
10760,6733,6371,2693,qSXFu,2949
10760,6733,6371,2693,vlnVS,3984
77667,7551,1222,662,qdLbT,4798
77667,7551,1222,662,wbDCt,549
19643,1657,2543,2112,VGZFA,7249
19643,1657,2543,2112,FqqxI,8677
21740,8413,2645,7342,brStP,6452
21740,8413,2645,7342,VkYsi,2907
66239,4552,3304,3983,azIMa,3
45631,9648,1407,6328,fZPXs,9312
45631,9648,1407,6328,kTjam,7438
64141,164,3329,34,KaaoV,7712
95780,5483,6416,146,OXrBJ,4752
82214,3406,6776,5546,eFwRv,5731
82214,3406,6776,5546,OTNkp,5663
82214,3406,6776,5546,keOBc,3176
23327,1144,1326,9938,tpShK,835
86651,3304,3425,1082,NZvRq,7104
86651,3304,3425,1082,IuRKm,9779
37870,4683,3915,8979,guRyq,752
37870,4683,3915,8979,ahuPr,7175
37870,4683,3915,8979,VBruf,3802
16338,1625,3260,9538,hxNTW,4147
69861,1231,1452,9337,SeQur,4023
23397,4056,6988,374,ROXbx,697
73389,1973,7604,9102,nHfNN,2301
73389,1973,7604,9102,DsTRX,527
94954,4130,435,3183,BJcdN,758
19215,729,8350,8471,PnxWE,5725
99701,3632,5851,1953,biUSf,9754
