CustomerNo,SalesOrg,DistributionCh,Division
31145,9360,7024,4702
97773,4214,5885,6779
56878,2222,203,4739
23278,6417,1329,8481
16639,1877,7696,8121
49650,552,1015,3869
98166,1058,5674,7228
77859,7906,2820,5225
38435,1799,5948,7418
53603,3466,3765,8348
15837,8420,1138,4162
6060,4372,9227,2320
17177,5576,3442,4752
47736,4043,9451,9578
45137,492,941,2539
67770,1447,8233,9900
67878,2188,3030,1926
8133,7462,3889,7378
15080,6005,141,2210
14730,3943,206,3138
2333,4733,4316,3749
93743,5490,2364,4523
66157,4903,8979,8458
35491,108,2627,4504
45193,8822,3891,670
65873,9411,9687,7632
93214,2957,2068,2525
92756,5776,1295,9656
95823,3281,1059,2685
25088,3295,538,4928
13435,1262,4092,6138
78025,6449,2954,5953
3013,3457,6704,1626
24822,5279,5614,3584
44118,5426,533,4208
50930,5542,2782,5454
51349,9140,6902,2216
23785,489,9227,9887
49313,9412,8743,5938
6751,6431,72,7949
9522,7283,4156,820
58112,4808,3749,8069
92711,3613,3883,9126
68914,1133,6139,5943
72893,8757,7535,8050
89553,8119,9810,4293
58295,3354,2294,2076
35345,5817,791,6992
38042,3625,3604,6126
41108,6900,7640,9601
71973,4629,1525,2201
47054,5726,2655,7062
6635,2715,3231,6493
17437,3725,8483,4677
22474,6017,6001,9950
17302,1204,4354,3480
3546,467,7288,3857
56540,6894,2199,7083
78774,4145,8053,9129
73558,8829,4791,4353
27537,2882,4637,3503
60654,8316,527,311
59890,4311,7366,6018
23946,7975,9291,569
18529,5771,4412,3435
25073,3984,2850,3015
16693,2333,8524,2282
32777,2067,9160,1431
16985,8905,1665,7165
18249,6698,6031,7161
88832,3844,4909,7733
700,5021,2773,6361
69075,1762,3623,5283
61010,5454,9139,2747
87791,391,9057,1356
46181,5849,4679,5997
13501,616,5826,5579
71909,1117,7711,5447
95793,7426,7784,7398
9297,7404,9999,5952
5099,9927,6733,4253
14560,4739,7300,8632
74548,6044,4851,9251
58864,7135,2832,8859
83210,5188,4681,617
97337,1269,878,9855
64498,1640,6294,9032
84775,3348,5909,3032
56876,8308,7221,5740
44848,4078,4250,9300
90137,2725,8327,6087
78476,8629,8080,7825
69588,6000,6382,2549
80945,5778,696,7229
42952,4187,1564,1296
26150,1649,1857,3086
75675,9461,1281,8670
81773,4217,9502,6224
74716,3151,6420,197
4817,704,672,8208
77314,547,3146,6577
22695,4833,5034,9404
4460,6068,9436,25
49228,1263,3076,4251
6028,9768,6018,1266
10455,263,5783,6617
6362,7577,5808,6463
80496,8893,5381,8563
51687,5314,6517,7357
30484,934,7304,9851
45224,5580,9913,7863
87313,7909,4010,776
15508,6969,5267,6924
58461,879,1189,6891
38849,625,4099,3208
74000,9943,5816,7884
68459,485,3108,1150
78875,728,1635,8001
77487,837,5650,198
99192,4856,3106,8258
13115,9469,4728,9484
22960,873,4076,5724
19024,2470,3236,7526
35105,1741,2193,7625
18501,8361,8907,5741
13942,2753,4967,9833
66489,695,8656,3120
80726,9994,8313,6488
92537,8758,6264,3927
25841,3271,824,9552
29904,8244,205,1777
39041,2063,763,4320
8927,9665,6558,430
30916,6876,2100,1326
22940,8747,8576,26
28056,4499,3626,3559
63987,2831,3386,4753
14020,4390,5464,8131
68,1910,9598,3725
44194,3020,4314,2402
77100,2189,6858,5224
89953,9751,9749,781
65209,4016,7350,507
36424,2695,4645,7349
35487,2875,6762,7528
75385,8129,4424,395
65400,7918,8855,6362
27463,6845,4540,7735
79391,9632,9571,8499
46327,7987,642,1119
36618,2048,8018,5609
91252,7705,450,8126
92773,763,7972,2140
40201,421,4915,8459
85704,5415,2329,5661
99559,1459,2345,7636
46069,8197,380,9960
47341,8671,8542,6115
39749,6861,3120,10
21637,7268,3498,215
9629,987,6285,9650
18081,5667,5650,9799
17130,7013,2407,4004
33558,5575,929,1397
22604,8527,7967,2720
93346,7144,6597,7764
5159,5432,7969,7708
80998,1943,5731,7261
40108,5306,3657,4280
35228,9448,648,3095
17312,4681,8450,5379
2255,4618,9979,9178
49056,1147,3205,8404
73605,9428,434,3120
26870,4125,4335,3218
33255,3083,1500,9046
10862,9736,5620,6094
38058,3477,3714,3497
36761,771,3199,2142
36277,7001,6313,4674
99638,8510,9807,2002
56456,7287,2230,157
75709,1723,4465,9658
19663,9904,7491,3949
86304,4539,5026,1145
1409,4135,267,5390
22346,2359,5826,3122
42296,6181,5280,907
44172,4933,8545,4103
99653,4895,7268,9861
63383,7125,603,3277
34576,4146,8833,9375
37710,6361,9093,3355
65956,7279,6673,5502
66171,5136,5201,2275
52046,4714,5529,8430
19229,6241,5336,1235
92188,8160,8137,3204
21877,546,1317,9184
65493,9744,3116,5724
60513,7458,8435,2964
74061,2492,2731,6603
65530,5529,6124,7056
43065,6484,3318,9346
55983,5686,4471,2268
58654,6452,7923,8209
77108,8288,1125,5467
83666,2745,2613,7460
88364,1987,9773,8767
66656,9589,6056,8735
68170,7315,7371,5784
23972,3380,4399,2517
17815,9063,9981,2234
97038,1421,4767,6168
12252,4390,847,9853
34016,7265,3525,5507
76131,2056,471,254
43050,2168,4951,2809
45113,3894,2626,9729
66379,2657,9618,9211
93384,9176,5846,1943
26052,9934,7747,329
78416,2484,5639,6408
41056,5280,1998,2497
27191,5347,780,106
58146,2902,6647,5333
92049,2960,4734,5636
22093,811,8906,3763
86217,3782,4286,5555
48092,8460,2650,9702
46741,6814,1548,8276
54903,7442,997,1619
22964,6430,3744,5365
43315,6569,8754,6980
31044,9512,3463,4999
68908,7823,700,1513
54472,8113,4083,7774
37172,6223,2611,2137
13065,7916,2986,3329
1455,6593,9493,2949
28080,4904,3882,2964
41734,9611,9281,4114
44783,2515,7896,3909
27322,5542,9725,2682
27321,495,9234,6810
99092,9716,8145,9230
38069,5350,7727,206
64632,8043,6195,4633
3547,8457,7025,6760
18499,8875,2325,1533
35308,6829,5785,8311
2924,6707,8374,2516
71457,804,1633,1875
20773,6228,4095,7411
64024,540,4660,5127
20750,3774,8998,7874
6022,4944,151,3051
50184,7329,9634,4395
29126,1755,7241,5264
15681,1592,8286,4625
68294,6221,4080,9585
44864,3056,1508,9975
41001,4651,9252,7413
12333,4491,2334,5928
91197,4858,8382,6009
31075,7949,2938,3541
40423,9118,984,4813
67132,261,4231,9105
87884,8792,2131,78
15329,9371,2082,3889
12904,7246,5578,7203
93661,1541,3059,2960
70818,5411,4739,2388
16885,161,4791,1787
89831,7920,535,6041
33866,5990,365,3842
39024,2123,905,3719
39666,5237,2079,5149
5210,4549,7742,9855
77141,1555,9685,5689
43608,1278,6130,6750
49362,2844,6998,4255
1736,9517,2395,4906
29438,9069,3665,4300
96241,9764,1055,5458
74475,4747,2723,4577
90477,1078,8770,6000
71785,9745,6950,610
97398,370,9404,4693
42364,7187,3385,4981
68402,8941,1254,6568
38605,764,4439,2388
50221,6706,4181,1607
77355,1633,8487,3497
68201,1905,2350,9104
89010,7873,5828,5334
77184,9221,9762,6896
79563,6288,9265,2318
44397,4577,8210,4671
53751,7006,2826,7822
36608,9257,1139,2922
62877,428,3398,7944
49970,7626,2565,4359
87459,4244,6229,3080
40760,6410,266,4720
73891,4160,2888,4065
78991,1040,185,5483
25765,1874,3312,2974
23064,4066,1335,6770
78471,3408,2979,1872
53989,4488,2429,8490
7290,8930,5561,9144
94023,6767,8156,7721
83739,2010,1713,4909
93944,8944,4459,3474
54036,8012,4217,1366
65838,6251,7929,3528
50080,1477,806,6373
33073,284,9036,8769
4724,8399,1711,8627
11784,8247,9144,7760
52932,5908,2063,6378
29898,7210,8100,696
33289,3790,7495,2119
21948,1286,3000,9711
85780,9330,2683,503
82580,3379,6311,4638
27988,3636,754,2753
10777,5063,2406,4643
99617,7292,9680,441
23597,8185,333,1913
62555,8042,2296,8605
47742,3506,2228,7955
91637,8417,9484,8492
67034,4339,8675,301
39713,4767,1208,9216
99417,6446,1659,9689
11836,5674,2353,9765
68920,5271,8044,8182
58544,5744,7989,2974
21774,4052,2639,2813
43391,3361,5536,4217
51433,6807,6159,4357
9626,868,9099,3434
25029,1263,1869,7323
70222,4645,8111,8126
65125,5367,8346,9775
31749,6804,4117,1544
82477,3607,6588,7031
38410,7509,6038,4572
44131,9986,2734,6818
16905,6925,7933,2456
52833,8715,8377,7808
81802,6774,6879,4602
8724,2096,1610,949
29288,5997,8525,6029
30992,1777,4190,5035
59358,5682,6423,4474
33995,9636,193,8521
66098,8903,6815,8544
3060,4778,3488,109
18200,9415,5901,5433
64748,8491,3347,2092
48024,7647,6567,655
85940,1410,4644,90
90142,9298,2323,3317
16752,2100,4117,3259
50173,3603,8975,7751
54519,3456,9006,4670
84786,3701,9794,1058
53003,5904,5486,7807
76332,5938,2546,6033
11192,7302,8160,6074
13464,969,7809,2785
20344,4700,2008,1906
13069,1813,4929,5033
18301,2178,7459,2740
31490,9548,1521,144
63845,8747,5760,8
1652,7405,3503,891
11454,413,2484,6305
7339,6315,1291,537
59602,3572,1374,8078
61030,8483,1440,9265
10997,1484,4850,6378
48417,2015,4095,7417
63670,2031,4533,4786
10661,5669,1287,2815
90690,3780,816,332
49900,2447,4732,5561
6550,4973,333,486
22291,889,2105,5087
2473,3685,6860,269
57926,2665,14,2059
44439,9802,7149,5525
48859,4528,3737,26
68715,6665,8525,2094
96466,7556,6559,9164
35100,360,2474,6148
25629,783,4938,6921
67066,2053,7336,2502
59852,9113,9609,7406
98190,7025,743,8242
35740,2351,321,1008
34355,3348,8772,5552
69105,7243,9294,9597
92599,6790,4533,6491
38353,1838,5901,5677
96334,1452,7632,1282
83183,4098,5313,4607
1943,5937,1916,8163
33886,3613,6047,7126
50980,6279,1007,5655
77253,5387,8958,6152
16660,8375,239,5730
57164,3814,4356,2130
13203,6565,4253,5056
83936,710,632,8049
80259,6742,6720,7590
77915,461,3350,5572
35909,4580,9512,6530
76751,8223,2578,5654
81621,7884,4625,2204
53264,38,7144,273
38205,9820,4401,6348
32140,5882,3471,1748
24525,1624,1447,9437
73398,8451,5564,9810
12780,1442,3419,9082
36875,3000,7650,9377
8826,9839,3861,241
55793,9699,6808,5114
96767,1549,4615,8524
22140,1557,9094,8942
71451,6155,1966,8468
88181,7347,1113,1624
43424,9166,9998,8821
470,4287,9626,3871
62510,5794,9081,5354
54292,5696,962,6034
71913,601,4385,8464
25547,2009,164,5571
95357,1797,687,3465
29703,6616,4724,7421
42677,5459,1192,4537
61245,402,3380,6819
30707,6053,9819,5041
89862,3004,1740,6392
73615,8254,1088,8980
53257,1001,7351,3360
281,8327,3032,2124
96336,3167,5252,7033
18272,976,5393,1185
71108,8314,228,458
59521,1877,6009,2343
90447,1420,6,7348
9676,8485,8371,153
97809,720,3396,325
21461,4330,7983,5557
1609,2210,7294,9979
48969,8634,4115,8686
56711,3649,3115,1489
58467,2614,525,5849
91565,4269,6055,1725
51605,6271,1624,175
27109,1460,3752,3777
49691,1484,6866,7199
11511,1768,3366,1987
90902,5989,9487,6919
66655,7475,1233,6314
14820,7169,3724,7801
50545,2625,299,4369
44420,282,3161,5921
54332,2338,5396,1211
69000,5933,9462,8472
95826,5339,2414,912
48212,453,4876,3338
87053,5139,9785,4729
1856,5877,2882,1085
10382,3073,3389,2911
19015,2915,7128,5721
36311,108,8105,1968
78852,5895,3286,9322
96493,6801,4723,7879
91492,6726,6303,2716
23917,1440,8248,2096
31860,9019,7932,3261
62729,4764,3937,8725
33789,945,5998,1035
27160,7785,7066,6917
28313,9403,1315,7871
66006,1357,2077,6944
51187,5224,1931,5096
25410,7346,3950,6831
98246,3804,5431,7726
62438,8545,3661,9936
52204,597,4573,6960
72363,1546,7451,7974
60300,5670,4315,8935
86327,113,4338,2795
2273,9247,9016,2998
92009,5131,6252,3699
27389,3441,4773,480
46526,7092,3660,5838
51874,7916,669,5439
50997,867,308,1957
14439,7465,5607,2558
27554,5409,407,2203
76055,3792,5705,70
41524,8302,2008,4511
34630,257,3718,4609
97104,9713,4891,6483
36254,2269,5581,2532
42532,3390,953,6321
99445,8025,29,9552
786,492,111,7964
7342,5997,737,1031
65261,7124,8451,7523
28182,9795,8270,3329
36742,752,1652,6440
56368,6396,1565,2349
13308,4810,7948,8111
40110,8614,9179,1364
81920,5776,3761,5169
14697,7528,8878,3137
63859,117,1928,9184
56036,7368,2934,1993
33663,5057,39,3706
77844,3553,5896,1215
87082,4631,6386,3977
84317,4998,6639,8378
27622,3181,300,8611
35312,4368,5664,6321
98844,1429,3054,3508
33859,2917,9586,5980
40585,1450,960,7151
38652,6356,9493,1253
47764,1303,8166,9261
25960,6201,3723,9178
58991,637,8989,4556
83207,4822,371,8072
90960,7528,1468,2912
881,8833,2925,7557
34280,8841,4964,4738
24532,5019,9931,9288
73623,1956,2702,4143
82865,5540,2800,1166
56835,5108,6894,7205
32853,5507,3524,5670
14979,3441,9808,6207
42598,6172,66,7807
24581,4861,1637,8674
44820,7813,623,5640
11955,1106,5215,7657
33002,7767,5088,501
36193,2409,9655,2344
11668,4538,4436,3094
87139,8333,3107,4
14576,3449,5545,9618
7759,6242,6154,6090
41354,3612,7369,145
63025,4018,9214,8868
31713,9014,2688,6537
18596,1576,2534,3088
97512,6500,9735,4718
96150,1522,218,565
26132,4625,5000,6948
97703,6144,2041,8528
48586,770,9769,1535
25347,9000,5102,2891
6430,4846,3857,3750
32507,7501,1046,6728
49867,2525,2530,8825
46191,6850,4872,4475
53642,1297,5418,4188
75431,9560,103,2182
30553,5832,9775,3988
83378,3559,4764,3654
66061,6631,6577,2329
28469,9226,1911,6641
35792,1027,7558,7186
2717,8752,9590,4681
50128,400,9631,402
73767,3196,4716,9788
4807,3825,4998,1992
17228,1331,287,4769
39021,7115,7613,8738
67003,8005,4681,9820
75751,667,5440,4680
17451,2339,1817,9898
64646,4897,1430,8316
93419,8728,1443,9895
44063,6334,3359,9553
33582,94,4805,9924
45857,4359,188,933
43405,2870,982,544
91818,9653,8810,2293
86747,9680,3678,548
86104,513,4473,2175
80117,2961,3124,4532
21683,375,5071,6155
2158,4890,1949,5081
2393,3030,1911,7928
24854,2284,8032,6088
91669,2533,2990,6318
33567,8820,7236,9808
9319,3463,2129,8548
5674,4212,4333,8294
75019,6299,8573,9921
77883,5232,3438,9257
45708,5168,3879,9253
76763,519,2020,4813
95896,6693,1272,7077
94112,3624,703,5769
74778,2907,9673,9992
75463,5922,5427,3627
58032,4267,8082,9324
60034,3872,3952,1859
21429,1041,5012,6810
59088,3766,7248,4306
15620,985,7325,7731
55779,7672,3798,5202
72886,7296,1712,8786
44846,9350,4262,1838
52610,9560,8431,3188
70265,7832,1109,7855
63880,5430,6385,7789
84714,6217,2939,730
88626,8013,7495,449
86475,299,1585,4948
89641,4413,1750,6883
55647,2572,3203,9127
83062,3574,4263,1752
93813,1721,3025,7855
41735,6437,6255,9455
56171,3024,3066,8709
13405,1083,1582,2171
41292,5513,458,3323
17182,5656,7550,4837
87586,5694,2358,9642
55836,1924,8438,6013
54582,5823,8141,6111
26741,5182,646,6993
59578,5191,7808,8875
64047,8379,7870,3658
41574,6713,5688,8949
35859,8270,5600,5747
13477,5589,3656,3821
43989,3093,5084,7048
42800,5228,4573,9704
89556,3815,3844,5913
38294,2444,5272,6591
72369,4648,7475,5888
55565,855,5779,6462
77035,6708,3291,7526
44635,4343,8588,4437
19159,8894,1370,7351
47079,198,6526,7299
36561,2058,2784,212
15952,3482,7353,4195
59694,7729,3428,254
38744,7550,4736,6019
64992,9321,5264,6976
51260,884,7313,8005
26068,9211,4179,4409
90633,8092,2729,1646
99209,3780,7934,5288
62924,6376,6851,1953
28592,7187,8749,7499
97999,9847,4159,337
83347,2037,6145,5688
10381,8045,5351,5588
32323,7860,9073,2655
9368,8907,7317,1899
19125,8557,2935,8308
54162,6766,7578,755
917,3298,648,5167
74923,1754,8784,130
50048,1652,8105,6846
72929,5810,6108,3637
52914,1352,5001,6345
90149,6083,3706,1160
44014,3140,4321,2929
14391,9180,3490,8908
68659,9945,921,5505
63930,892,1809,4619
27442,6534,3197,309
79776,8694,6183,690
44567,635,1888,8115
99014,684,6926,1207
39195,937,3374,4346
70721,5752,2384,8367
9796,8337,9437,4909
86366,446,4838,7416
16986,7379,5585,8667
13399,8844,5526,6769
23842,5482,7832,2351
51805,766,3557,6018
82733,8802,3603,4404
43537,711,1859,9575
86626,9208,6213,2542
59983,6681,1963,805
44714,2005,2657,3324
82702,5434,1579,8229
42626,2305,6230,7960
77016,4646,1747,1531
26765,5400,9935,7555
87447,4829,5670,6176
10702,3462,8480,536
65554,6852,543,2894
77646,6546,9741,817
40496,4782,4707,5386
44443,6741,2787,2853
13456,8638,632,1598
87524,1885,5129,5717
58064,5374,2630,2951
14413,8843,9392,421
68669,3219,6481,99
18102,2057,1771,3467
45985,6595,7427,9682
75605,833,7917,4422
39084,2601,3486,6111
11972,7432,6159,5904
17585,5013,4590,3920
23646,8770,1493,8570
83428,8208,1430,9301
89921,3945,3464,1667
88806,525,9689,3755
49798,8307,3597,4961
74365,3315,4280,9653
96827,6032,5204,2605
67698,3857,4021,6769
12489,3408,8942,2928
55154,4234,1642,2234
57581,7604,6260,7287
54960,6285,9058,8319
33543,1084,9040,6744
66028,7336,2295,7175
9591,1782,6027,9558
6732,8342,4080,7398
39052,4323,2240,7378
49341,7080,9545,2175
6991,3975,9924,1316
76473,9704,2584,1643
51183,4447,7518,4093
44669,2458,1573,9827
51445,371,7914,3419
51024,845,2664,5490
91527,8888,9019,2949
70994,7387,3480,5656
89856,6471,8101,378
19415,7199,8595,889
29354,6030,16,3588
68424,8470,8124,289
66391,3237,6384,859
62801,7115,2235,3915
75150,235,5899,5595
69293,8116,536,1258
15320,149,8143,4881
85474,8769,2537,8093
59408,8930,3998,545
59272,660,1259,8587
27780,5499,406,9621
75542,783,7995,7535
3608,8266,4024,3414
59345,7837,6430,5225
52748,4992,322,1203
91544,841,6696,3790
88103,5285,471,9809
24696,5646,3071,9734
37051,7848,2579,9666
96330,5084,8657,1653
73425,6568,5476,5228
55991,4032,846,8369
7731,2648,6946,2204
94990,5357,9946,578
14181,9349,6372,1254
62427,688,6264,5616
9694,5902,9536,1626
33332,7416,3036,7775
62718,6490,4712,1286
78996,7172,5027,4098
10396,1674,9241,4277
95094,8783,8867,3629
8800,8012,1009,4779
85226,6307,181,5014
91934,8583,9446,5097
51657,6041,3568,1840
45172,3758,9539,4182
98856,2024,3375,3375
94484,4853,4228,8569
89012,4544,6763,5154
60026,7176,4499,8371
7050,1297,785,705
82494,187,9727,7525
52496,2441,3489,7052
79224,662,8689,205
20860,9266,4798,7854
66559,714,5318,3712
14140,8484,7565,5220
3830,1871,6460,2518
51967,6576,7760,8017
66921,17,4691,4343
18117,3651,569,2354
87873,7973,5693,6781
86317,5190,3333,1139
40588,9152,6938,7473
79111,9917,5978,1295
9550,8770,3041,9176
68807,6369,3606,5184
76273,9710,3911,7470
19619,1292,2559,7732
38383,2482,9199,3535
74717,5388,3306,8736
36128,6660,9026,7432
3320,7,7494,9466
72627,9908,918,4700
52876,3111,13,6574
81430,6543,4464,5316
41548,1249,5135,4104
57790,5311,7187,7681
43621,808,8668,6686
62851,5037,5424,6746
12579,2951,5999,4077
22877,2322,7495,2498
57955,443,1668,3883
12975,4923,2308,4270
73476,8035,2501,2590
30892,6630,9956,218
9158,5443,8470,7856
52433,128,7180,1665
26079,3265,3367,1065
1323,823,886,2618
30040,6212,1367,1602
48243,7719,6418,8991
29007,8948,491,1079
28013,6370,6736,3018
32671,2889,8125,6873
2608,3114,5589,1533
9973,8088,1875,1562
75445,3030,7700,7305
39068,5088,9833,7327
46536,6135,9021,5357
46212,8883,8998,5562
72973,1491,8557,8950
53378,2512,2148,7597
26290,4209,4037,4910
38327,4021,9741,1799
11029,2904,6019,2597
52398,5777,1060,6427
94775,5973,7401,2664
90850,5230,8843,6827
83311,8802,8570,7996
94955,7890,5632,9661
85310,9942,1533,6088
25915,8292,4542,256
2855,1281,1067,9158
82472,7183,8518,6764
10881,7606,8859,7662
98445,3916,7108,2673
43385,6442,4188,5596
23667,4701,6030,2011
74553,6499,6763,5991
33809,3807,4289,845
81699,7584,9255,6697
69857,5748,8354,6402
97014,5336,8587,3633
27335,2592,1905,6944
51746,9032,5894,7971
16922,7318,7310,5841
57673,9235,8944,45
35163,7951,5224,9062
33577,255,4357,8581
111,9142,4837,9382
57502,8061,8537,9922
21435,8808,10,866
89235,9582,8987,4472
74720,1976,2572,5845
4609,1878,748,3094
54442,4236,5419,3126
1763,7237,1796,8385
64183,3583,8858,3951
39065,1911,2059,9552
95541,1971,8379,7832
26397,1103,6709,6528
44676,8057,2570,707
9139,4328,615,1912
444,7987,7902,9287
92165,723,2607,9997
53192,6244,3084,7972
38947,9401,3764,4036
48477,6033,2059,3392
76018,6862,9448,9773
18626,163,8176,7185
28768,8859,3487,6558
58630,3344,2937,7381
18847,7491,3979,1162
40743,2715,3445,9200
47843,7357,6994,2948
76162,3124,5593,7997
69321,7608,7365,2959
2475,7233,7428,8406
33362,1469,3176,4955
35271,1581,587,3157
55837,1261,9752,5468
86333,6352,6922,7109
14371,6855,7194,5830
74870,5754,8751,2567
43540,5088,9258,6785
16251,102,2130,8617
40874,1134,1305,6534
240,3349,9657,7459
29158,2567,1602,3411
12060,423,4170,5570
43548,5344,3791,3030
39230,8873,2550,1220
31020,64,6780,3320
36857,5273,3294,5800
7481,2151,4127,5059
81636,9492,4937,9425
94528,4702,7215,8837
88621,7944,9520,5519
78728,8798,4584,6783
31158,8552,3682,9940
92424,8003,4024,2649
57351,1691,1954,6986
91632,9467,6754,4845
87274,7736,952,7074
39515,5149,6129,35
49529,3527,2226,1386
62926,8138,4487,7696
74404,2024,7669,6808
47223,3780,6969,1965
41334,7849,6338,9675
98029,1533,6722,5480
56402,7252,8017,1773
21619,988,5148,4701
22730,2000,7498,5353
17255,1391,1917,7622
82393,8808,3089,7074
76590,2294,3761,738
33838,2374,4290,603
10468,198,6076,7835
33635,3844,5982,2820
58618,4698,6884,2836
37995,4437,2855,5175
59348,3531,6617,1814
62141,1775,9985,1271
23206,4792,6043,1393
97214,7215,949,8868
406,3961,8717,3271
10840,2590,5154,3539
33998,5542,1209,231
82340,3356,3251,4952
33641,9559,4131,2472
66621,6099,3257,7983
90693,7294,2236,4255
76119,538,4789,1296
59565,8293,3253,3444
81718,7903,3875,4708
17388,9342,1980,7736
36753,3530,4809,7400
68010,1588,9169,5803
9229,3494,9570,5969
50305,7150,8776,8521
79853,2051,4496,2593
14589,7435,6058,2851
32506,4927,8574,8480
3171,507,1152,7662
62226,8497,1064,8428
24823,9083,4690,8457
10038,970,666,8400
60237,6020,1180,9072
43533,5942,8900,8785
92348,817,568,5102
21044,6110,6777,1957
69107,4162,78,817
46455,2271,1009,2553
98608,9571,5566,3057
21311,1977,3842,6559
70978,7327,7342,8211
37601,185,8357,5634
1979,8627,8996,9011
60930,4031,5732,2922
39727,4689,8160,2447
7907,9432,2449,619
65498,809,749,2181
2244,5313,9736,8252
35095,502,3749,2375
75823,8758,3912,7428
58580,6992,9546,1942
16177,9568,8146,9305
30247,1510,5745,1240
