CustomerNo,CompanyCode,DunningArea
55451,84039,moB
30887,54679,vXo
30887,54679,cFE
15525,86996,nfy
15525,86996,FXS
47219,38062,mnM
47219,38062,fxa
60234,81486,eiS
64368,16250,euC
64368,16250,PiT
75481,8444,diK
75481,8444,hfT
29331,66889,bCU
29331,66889,tQO
92226,23205,yiA
88676,90223,yoq
22409,53923,pMA
29796,81754,qle
29796,81754,cSQ
19456,10938,tFx
19456,10938,CiC
24407,18683,HAq
55233,77271,FJV
7087,20121,Oin
7087,20121,VTl
31757,90916,yfY
31757,90916,Kwn
76756,15037,tTz
14196,51784,kgS
80317,88517,Bla
80317,88517,FaX
67102,51133,dnQ
44453,75920,hhB
44453,75920,BnS
1190,95849,yNC
13514,68588,FJx
98529,41533,YLW
98529,41533,CuH
22232,88545,SRG
16809,32589,VhX
16809,32589,fni
81078,83766,lJr
81078,83766,Qay
5289,43042,wsB
21509,26751,iBS
23395,53845,UMN
23395,53845,hvd
77157,37943,YYP
42208,90566,nty
56438,49484,YpS
46569,32889,HzG
46569,32889,Gnm
38050,95392,LnS
78421,72334,MRz
78421,72334,Ekf
70454,78150,zcd
25909,69320,yPU
22636,47826,RMF
22636,47826,Qdh
82197,66363,KLY
82197,66363,PSs
30357,68701,TTi
30357,68701,Uxl
4359,81787,DDJ
776,22447,BPS
9324,21344,erV
92058,53109,Ocg
92058,53109,oku
95656,47054,vYw
54515,71764,NcH
54515,71764,cky
1378,7916,ldZ
1378,7916,sOg
388,51479,xje
92383,98912,zrc
92383,98912,SmU
46129,96830,owK
46129,96830,lep
89836,29703,Zxr
89836,29703,YHp
1980,16998,feT
57633,1041,eIJ
57633,1041,uTw
58224,50752,heS
67593,35180,wAd
57258,99266,IMd
57258,99266,UxP
14646,3774,kTs
34543,65669,myp
5485,63731,Gfu
21810,30671,REf
17765,79719,uXZ
17765,79719,Mll
3797,30692,eHg
19761,42200,hwb
19761,42200,Fas
43836,45718,epy
43836,45718,vCW
37253,92293,ksR
37253,92293,ngz
72030,19261,PMc
29255,48866,SDB
43821,2575,bgp
95494,36411,ajb
95494,36411,HBM
69251,91036,nGW
69251,91036,UqT
43576,97253,VOW
49058,50311,eYB
49058,50311,bWF
15931,29667,fbK
15931,29667,dpu
23695,42669,oao
78714,19478,yWx
78714,19478,ewc
92557,68526,yJI
58944,28393,PJh
66190,73315,yax
58051,28385,yWO
58051,28385,ADA
65229,75652,cyM
65229,75652,EPd
64037,98842,ItW
64037,98842,PyK
25472,13489,LQH
29189,29454,fTr
29189,29454,quG
47171,45154,Bjm
34208,88587,xkH
34208,88587,ivP
79579,62761,PPX
56343,45074,FhK
63989,88138,wGN
54038,53011,wmf
26801,17097,wqz
26801,17097,XJw
62566,10185,xkY
62566,10185,xfv
65426,29514,tAA
51597,35652,Xvx
41864,79362,PDj
38223,98870,xdN
38223,98870,mWj
38750,29239,SIe
34244,96569,NuD
34244,96569,srg
9094,76273,XGb
9094,76273,uiI
4489,80053,UbY
43592,80771,WSE
73191,32971,eEA
82324,87063,Pup
82324,87063,keH
76144,93615,uQc
76144,93615,dGr
42990,98572,aFE
8130,18753,tas
8130,18753,WDX
40009,57201,mfC
91779,1709,IWd
93272,80425,BDB
93272,80425,Lyw
61899,92755,PjG
61899,92755,zEZ
77231,39468,cni
36637,34432,bld
47064,2605,fVZ
34077,41370,YuV
34077,41370,Bom
28501,9725,aNb
28501,9725,uRY
47194,86037,pNm
23869,6573,hci
90313,57595,hQf
90313,57595,KlN
78185,56942,XnQ
78185,56942,KpJ
86216,83857,hXy
86216,83857,NiI
69975,85697,tsV
69975,85697,eoN
26973,64809,lgN
26973,64809,uyV
30133,96097,vAP
30133,96097,zUt
30148,69085,rjg
56015,64205,avH
56015,64205,qwJ
23845,12841,wLi
23845,12841,wfm
96367,21970,pQE
49795,72117,MBo
49795,72117,BoW
73085,82040,SVZ
73085,82040,atl
65835,83871,GsQ
55757,60926,bxQ
95844,69400,TKO
30417,47863,prd
30417,47863,ybv
28352,36887,bWv
41275,8636,ZQe
73821,72561,eun
37664,94313,hKL
37664,94313,jVB
40634,6789,ffh
40634,6789,HFN
77140,54904,Eww
77140,54904,nqI
98060,97429,YiC
98060,97429,VOn
15912,19435,xyw
15912,19435,OYi
4632,31599,XtJ
4632,31599,aHH
5113,97416,KRc
57809,86452,GqO
80842,34385,JSF
80842,34385,mpM
87925,36200,UJz
84942,14533,XlX
84942,14533,QeY
30663,68019,GLt
30663,68019,TOA
16509,24537,Pya
16509,24537,Xeh
31500,84616,EUr
45793,18980,jZR
89328,45969,lZT
60922,50524,jJP
25430,57477,YTg
3783,50859,tYM
2277,21718,zYX
91996,44767,LBR
27861,99522,cjl
22274,35862,BQC
22274,35862,sZl
9349,55235,KVo
83890,92487,kGX
83890,92487,qIA
73754,82931,IjU
73754,82931,RdJ
49879,68273,grR
22718,4286,aBt
48415,3648,TbS
48415,3648,bYO
12029,23102,tJT
5731,93786,WMU
5731,93786,MoI
86772,3930,JkX
85538,93501,EfF
25341,89130,Mvb
25341,89130,paP
66159,32050,sbw
64261,5513,BbE
64261,5513,Uxt
50831,40263,Nmy
38787,59727,qaY
38787,59727,JqX
94227,94342,uoB
94227,94342,nHe
80156,71779,skH
80156,71779,EQP
94339,60525,rnZ
94339,60525,lJQ
73497,61404,dZi
54422,59627,xHP
83805,33376,Odf
77508,33778,HdM
22297,92266,oYk
24936,36447,MJQ
75243,94707,PiN
66962,17432,Dku
66962,17432,KkE
8445,16794,Dap
8445,16794,APQ
98797,51750,uVy
98797,51750,Nyv
72810,51888,VED
72810,51888,QRM
19508,69377,BQH
51198,70860,Wgn
67553,74772,MRl
45043,20254,ELv
24245,34358,SwW
24245,34358,pcZ
33514,18898,YsL
33514,18898,Rko
70042,26693,qVE
70042,26693,BkZ
91512,68146,OiO
41925,90595,ylO
41925,90595,PPm
75571,60907,Ipi
38701,69082,TkL
51412,99101,EnF
70059,8801,qHC
70059,8801,jCb
62850,74875,BAi
32098,12281,VCH
51557,58341,isd
51557,58341,HrQ
84633,94306,lnk
67895,46148,yEG
83030,33829,hcF
83030,33829,yed
38056,63489,ZHG
38056,63489,bDz
58443,24023,PzS
58443,24023,nBR
95471,62624,Auj
79285,20135,CDy
79285,20135,AYk
51381,28740,Wdt
51381,28740,FaZ
8460,21754,oFg
37182,5747,GsM
26123,20639,dEG
44374,4952,OPh
44374,4952,tpn
59847,52445,WhS
59847,52445,DLS
6976,13191,zjy
89313,70084,iWS
89313,70084,xHU
98134,87071,zTt
98134,87071,kYc
38153,66969,oOc
16999,51413,ZqQ
16999,51413,ITC
11470,85873,YaO
11470,85873,CRo
22479,66855,QlV
95775,42778,vGr
95775,42778,cSx
62585,90898,bQR
53967,12772,ZLO
88836,69574,hfO
88836,69574,CBx
93404,2736,DgG
70578,53429,TPK
70578,53429,YkF
66918,66893,JCM
18536,99514,ird
76424,30847,ZBi
88456,54264,Vbf
31157,86364,cQU
31157,86364,DRz
79464,97653,jpP
79464,97653,waJ
24352,94995,osP
66240,57875,lpS
152,15590,eLt
48220,51036,NnF
48220,51036,yUx
69455,72988,ukq
69455,72988,cXk
63855,4621,CYm
16381,69057,vSo
60511,16041,NIO
74557,4200,Opp
74557,4200,fwZ
79706,34914,kAm
79706,34914,IQb
50950,14026,HKu
50950,14026,qxd
60470,8667,zvT
61768,89356,kiP
53148,48709,bwU
63297,84020,wPc
63297,84020,QtV
1911,36659,ouM
1911,36659,rlb
1191,18572,fQT
58278,33241,krY
58278,33241,AOX
14623,90029,Tpl
14623,90029,lIc
8241,48992,nRx
8241,48992,AsL
60485,13518,bXH
60485,13518,Hcb
47188,37325,tCu
18428,41956,CUP
18428,41956,bjD
46543,98701,mUU
46543,98701,Cet
87885,21029,zSI
87885,21029,vZJ
21298,98350,pYF
35720,42757,wtT
76649,29659,HuW
76649,29659,lSc
63084,70124,YMU
63084,70124,alK
66801,17209,OOF
30579,97720,aMg
12210,26526,eOp
12210,26526,mym
83423,68903,wnH
85946,84812,nGw
17010,76703,qGv
65258,37941,JrC
65258,37941,yRk
65671,63088,VgB
65671,63088,QZA
19559,27878,lNd
19559,27878,dHK
7195,28191,cwO
7195,28191,Emr
1149,41549,ZUD
1149,41549,Xpv
36000,73522,iUd
36000,73522,dQv
15396,80534,qRo
39709,39289,Nav
7135,39525,kxn
7135,39525,jYy
90972,48692,iPZ
7602,61160,ezu
7602,61160,iog
7589,90463,nLy
7589,90463,qTB
61787,31827,Vzs
53787,99379,UIA
30729,44327,qHN
30729,44327,uHo
14853,1431,kcO
14853,1431,kxB
45559,67321,kAY
45559,67321,dTx
62337,24388,gsq
98089,26675,kQF
98089,26675,RNF
49921,11992,TBq
49921,11992,EFA
96244,39550,Qde
11693,43905,sJj
11517,43060,fqJ
67417,21987,dPz
67417,21987,MVz
12511,24472,UBT
12511,24472,NxY
99409,12822,HfT
99409,12822,vVe
27369,57798,zxp
7795,59678,Cdp
7795,59678,feU
66325,8200,ShC
46827,14757,IUF
47290,92277,znP
47290,92277,RkL
91827,60348,YhG
14185,86475,imq
14185,86475,sOF
36725,5961,Gzt
91662,52723,UtN
91662,52723,BUg
48887,21678,IzT
48887,21678,plZ
11216,56050,hDJ
11216,56050,Kug
75325,82504,qBM
75325,82504,YDb
70003,74418,mNW
70003,74418,oWQ
3911,9424,rle
3911,9424,gFd
71113,33358,oKz
71113,33358,MVu
72747,56823,FbZ
72747,56823,LgB
43641,75236,fOb
43641,75236,UsP
75513,44576,LCZ
75513,44576,rRO
73796,60955,NLq
54510,57416,QPa
91837,74129,RYe
67014,47384,Fnq
49209,51197,hLO
49209,51197,lyM
93635,4963,GVX
93635,4963,HVt
63151,80944,hIv
63151,80944,xuI
72405,83275,Mys
9166,7830,cTT
9166,7830,TVX
98865,96221,roT
34754,1494,Nna
34754,1494,lqi
60566,36577,gBC
2815,77194,raw
2815,77194,AWy
94627,98422,ruD
94627,98422,EHt
77169,45276,ubJ
2165,81416,wiv
2165,81416,esQ
29781,98983,gIp
29781,98983,QbV
42204,87297,BIX
42204,87297,Trq
39695,97332,Fno
39695,97332,sGc
47558,15839,OcZ
47558,15839,CDG
28865,3255,NkJ
39817,41421,owg
39817,41421,bwd
9102,4473,Rzi
9102,4473,BQE
11020,6290,ukX
12594,34229,LoC
12594,34229,Mfk
74530,60186,MRL
74530,60186,HWV
92153,70344,Dlh
92153,70344,hqC
77242,40227,qzv
6529,17597,gvs
21134,97327,atL
66204,73313,MNF
41516,38861,SAP
41516,38861,lVu
11744,72713,Iap
11744,72713,rFy
39653,45792,wkX
39653,45792,gPy
47307,26954,vWh
93488,38071,Bgh
35795,50193,hea
35795,50193,Xko
85737,59210,YJQ
83294,11918,iLW
96523,19608,Xap
87886,4253,VHe
87886,4253,yyD
38711,51401,hRg
118,91184,QvA
118,91184,OuU
34825,5937,sCz
1264,3701,tYB
1264,3701,Jla
51999,69324,hhx
60532,41342,Qqw
60532,41342,jRW
42596,98997,sIL
10493,63653,GZA
37438,72981,QbE
1284,92829,tzD
1284,92829,tLU
74806,91367,Osh
74806,91367,bbh
91154,74421,hjO
47284,67006,eeG
78626,92610,Kjg
19788,72026,qJJ
7868,58725,Vqh
34457,76294,JUf
17027,36651,GIN
87018,47450,Eho
92724,34531,oVZ
22353,52707,dUf
58954,46600,Roj
88479,51141,oye
88479,51141,Puf
16245,45441,kWg
44766,74004,PKr
12577,42809,hPV
12577,42809,Cjx
96313,44603,Uvh
96313,44603,XTW
1771,5013,lNs
285,30203,RUT
56525,67289,RRE
12154,97003,sOD
8062,31525,omM
8062,31525,DvI
18097,99080,Vbg
59924,83370,hxV
19989,46173,RMs
19989,46173,lOX
32656,97949,HSZ
89096,16069,DTn
89096,16069,wAl
70760,36677,JrI
70760,36677,Slt
62872,2857,hGk
40632,40400,Edo
42999,4748,uYQ
42999,4748,ynl
41090,5435,tkH
41090,5435,fpJ
65015,22556,JNe
65015,22556,yph
94857,78077,LdS
94857,78077,TCR
50240,2715,fqt
6562,10219,vxP
81420,89246,fjE
68863,39343,Xdd
68863,39343,DYU
79983,12946,SRx
79983,12946,xlc
75441,65961,ULs
75441,65961,iov
73570,68180,jjF
73570,68180,Lmx
81622,52437,sdm
81622,52437,rOD
58174,69055,gYf
68002,12894,bbL
68002,12894,SrW
44332,47051,rsm
36832,45735,cWN
61466,76822,Lia
35705,87866,KCp
31848,9317,qEc
31848,9317,cCD
12685,35794,rPh
14878,68957,JqG
14878,68957,VRT
35115,52392,vSL
35115,52392,dsa
85204,4919,BMu
5812,75741,mtm
49543,64214,Eim
49543,64214,nQV
60739,18908,OcD
44442,56424,Kkc
31027,27554,iWj
31027,27554,IMq
15483,67949,Occ
4305,38176,csd
4305,38176,sJE
83579,4335,YeJ
83579,4335,dIc
18649,75174,Wly
18649,75174,mmP
31682,21462,ncc
75440,41388,vhd
75440,41388,jnm
96875,77954,Yim
91466,42331,hcn
12117,87636,qIv
12117,87636,vse
94447,27589,JoH
94447,27589,hGt
57349,48891,KXs
57349,48891,ylo
27329,97400,dbi
9311,59944,JvL
6112,63690,nCd
6112,63690,cvN
36402,34003,Zgx
1331,35350,OBL
1331,35350,FOh
18988,11963,jvg
18988,11963,neC
51489,36424,SgW
51489,36424,dId
47151,84597,MTl
47151,84597,pPN
97956,49927,mBb
31145,34421,deW
31145,34421,MYY
97773,67262,wEE
56878,51943,mEw
23278,3769,jdh
16639,19966,aws
49650,16507,tgB
98166,27667,vdd
98166,27667,thj
77859,15053,VCb
77859,15053,xko
38435,80494,imo
38435,80494,XIi
53603,87732,sSW
53603,87732,mru
15837,16029,ZGT
6060,3823,jet
17177,89926,Ofr
47736,90876,aov
47736,90876,bKK
45137,35206,qkk
45137,35206,JUo
67770,97244,nmJ
67770,97244,IFQ
67878,54040,rKG
67878,54040,Vpz
8133,51588,wCT
15080,21421,qFO
15080,21421,vru
14730,13158,VtT
14730,13158,KFZ
2333,77881,BAH
2333,77881,qjD
93743,2724,LIP
93743,2724,BSE
66157,82121,IiG
66157,82121,VEe
35491,96908,pjT
35491,96908,tEQ
45193,95791,FNf
45193,95791,EYf
65873,35798,AEa
93214,10052,xpk
93214,10052,xLa
92756,37948,Ouw
92756,37948,cbP
95823,14890,xyR
25088,38125,TGX
25088,38125,ebh
13435,90289,LXR
78025,81325,egu
78025,81325,jem
3013,72164,iwF
24822,45151,tUt
24822,45151,wrQ
44118,5727,lJW
44118,5727,rfn
50930,461,xRu
51349,22019,NHc
23785,57934,GVs
49313,91247,slP
49313,91247,TTE
6751,61047,Tgg
6751,61047,DYd
9522,25976,jrh
58112,26860,znz
92711,97665,KWU
68914,90812,SzU
68914,90812,RTV
72893,43180,bLa
89553,50241,gBK
89553,50241,zQa
58295,48959,iRu
35345,57662,nNn
35345,57662,gOo
38042,52968,DAj
41108,74111,cyL
41108,74111,BLR
71973,5131,IMB
71973,5131,MNf
47054,48459,LhX
6635,83560,RhP
17437,89406,Fwn
22474,87661,vPC
17302,77409,PDs
3546,95400,wor
3546,95400,Ebm
56540,44610,LjU
56540,44610,DBt
78774,34799,hXL
78774,34799,wmf
73558,50030,vTN
27537,66129,yfS
27537,66129,YnQ
60654,85072,cPD
59890,82503,ONv
23946,13601,qsD
23946,13601,PNW
18529,44707,cpW
18529,44707,Bpa
25073,77362,XfA
25073,77362,BHG
16693,87028,yhr
16693,87028,BXm
32777,34981,mQY
16985,62775,ohh
18249,17015,aAh
18249,17015,BiC
88832,33697,WAy
700,67197,zrP
700,67197,UsN
69075,32055,atU
69075,32055,gfm
61010,81358,FvN
87791,27226,Bmw
46181,4081,LkK
13501,42044,Tcr
71909,30961,Bzn
71909,30961,oiL
95793,72256,ben
9297,77676,dZp
5099,19945,WIq
14560,17183,kFM
74548,30368,nDM
58864,21722,KiT
58864,21722,YTE
83210,51240,ALw
97337,12378,XUd
97337,12378,IoK
64498,28078,WeP
84775,18792,sda
56876,8700,OeB
44848,28898,nke
44848,28898,IVi
90137,68217,mfd
90137,68217,ePF
78476,12708,HWT
69588,23472,PjP
69588,23472,Cgj
80945,29995,jyD
80945,29995,ONU
42952,88190,RPK
26150,49398,nkj
26150,49398,cTq
75675,74457,mnS
81773,84514,RBE
74716,35169,uTQ
4817,70023,YVb
4817,70023,Uph
77314,21350,Jkz
22695,82795,BRp
4460,12552,KBZ
49228,44310,VKG
49228,44310,fcP
6028,30483,hkS
10455,14880,qBN
10455,14880,Tsb
6362,27441,qOT
80496,36157,Pvj
51687,78067,NRt
30484,72960,MHH
45224,95011,FFI
45224,95011,YOG
87313,52573,Cfv
15508,55646,NeH
15508,55646,Fmq
58461,9161,mpw
58461,9161,WDk
38849,65467,JmU
38849,65467,VXV
74000,57784,QFt
68459,58633,yhL
68459,58633,XNQ
78875,85005,UFj
78875,85005,MKG
77487,15516,VDF
99192,36593,phD
13115,38186,Wgg
22960,53258,SGK
19024,63418,nSz
19024,63418,jHE
35105,48572,DJb
35105,48572,Fyr
18501,85827,cZJ
18501,85827,abi
13942,10259,RQS
13942,10259,xuk
66489,74897,TRe
66489,74897,aAQ
80726,75200,hLn
92537,66900,GlZ
25841,64247,VYQ
29904,74766,Xdy
29904,74766,CJq
39041,52674,wRT
8927,37921,dbS
30916,92831,SGf
30916,92831,cng
22940,68183,GQe
28056,22578,CGW
63987,37525,caf
63987,37525,Jcs
14020,75613,kmO
14020,75613,tjJ
68,20214,HKZ
44194,3603,rhi
44194,3603,ILp
77100,25405,AdW
77100,25405,Itf
89953,51256,dVt
65209,36991,rbY
65209,36991,YPi
36424,27053,nzy
36424,27053,drM
35487,37123,naO
35487,37123,pxi
75385,54461,kgF
65400,99998,LAv
27463,65222,PJA
27463,65222,bTA
79391,3739,gyI
46327,66432,ZhM
46327,66432,rTU
36618,76316,hmN
91252,8602,ZXO
92773,16330,Rve
40201,50213,TJF
85704,96526,dBL
85704,96526,HBW
99559,19713,gwH
46069,61377,RhH
46069,61377,GaO
47341,37868,GFB
39749,41718,CJK
39749,41718,vsO
21637,87310,qBA
21637,87310,sUP
9629,68206,UbO
18081,90851,atU
18081,90851,TkQ
17130,96330,bYz
17130,96330,MOv
33558,20470,sfm
33558,20470,kHx
22604,52878,miq
93346,99643,IZx
93346,99643,QCY
5159,88605,umM
5159,88605,Ivy
80998,48824,cwJ
80998,48824,eqn
40108,99223,syF
35228,29937,fjh
17312,82417,UhA
17312,82417,zBw
2255,61392,eqf
2255,61392,kQz
49056,35179,wCV
49056,35179,Vbb
73605,3933,iqx
73605,3933,QQi
26870,31528,Mwz
26870,31528,StI
33255,7235,tZr
10862,29298,FYw
10862,29298,rVq
38058,46786,GNR
38058,46786,NiT
36761,46014,HEn
36277,55764,Mlv
99638,1135,maY
56456,45497,scI
56456,45497,mEf
75709,21527,ayn
19663,70980,vXJ
86304,88056,IIW
86304,88056,dbE
1409,37605,agt
22346,2496,vaq
22346,2496,FdA
42296,30794,fbp
42296,30794,Ksz
44172,2851,ese
99653,11797,WmH
99653,11797,ATO
63383,29164,aiC
63383,29164,xIr
34576,74042,ciA
37710,90810,okV
65956,65651,SuR
65956,65651,qHt
66171,3889,DQX
66171,3889,dLh
52046,74311,ZaV
52046,74311,cfi
19229,92107,JwZ
92188,98617,CmF
21877,15530,vJg
21877,15530,iYA
65493,41266,mUh
65493,41266,Zcx
60513,56692,EQF
74061,10638,JXT
74061,10638,WUy
65530,70906,wXt
43065,76599,xAa
43065,76599,yZl
55983,67870,bVk
55983,67870,uzI
58654,25262,HPf
77108,61682,hXq
83666,79502,qKl
83666,79502,jzI
88364,39782,vxB
88364,39782,Shl
66656,86242,FYE
66656,86242,WCK
68170,36717,wRh
23972,50836,vji
23972,50836,QOx
17815,7784,ljt
17815,7784,xZS
97038,8962,mHa
12252,96326,HwM
12252,96326,FkT
34016,89114,fID
34016,89114,GYf
76131,51358,Xzc
76131,51358,Liu
43050,7288,yTE
43050,7288,LdQ
45113,77592,QwP
45113,77592,Sjj
66379,34937,UVu
66379,34937,ewr
93384,35635,QBR
93384,35635,xED
26052,44913,PEm
78416,60490,PoQ
41056,64634,Udh
41056,64634,apF
27191,87999,qBB
27191,87999,dvk
58146,74497,sCG
58146,74497,LQh
92049,59650,ClX
92049,59650,uMe
22093,31931,TsC
22093,31931,OoL
86217,53522,CJa
86217,53522,HDi
48092,30013,gLI
48092,30013,gAU
46741,1147,gnM
54903,46363,ARL
54903,46363,MMC
22964,32228,YMR
43315,98663,quB
31044,88745,nPg
68908,90529,HQH
68908,90529,raB
54472,75531,sgP
37172,77230,Eiu
13065,66908,fan
13065,66908,dFs
1455,13133,WfJ
28080,69108,ftE
41734,64752,JUC
44783,91779,ROh
44783,91779,aUF
27322,93996,Ehs
27321,6158,Red
99092,4100,fNO
99092,4100,mJi
38069,82678,emX
64632,51928,iQE
3547,87292,njo
18499,71809,hpR
35308,90250,crA
2924,94363,sqw
71457,13355,tMg
71457,13355,zfN
20773,91757,tjE
20773,91757,cWD
64024,52213,HwY
20750,27204,qJi
20750,27204,uNz
6022,60264,AWt
6022,60264,fRG
50184,97651,qli
50184,97651,pJm
29126,51318,iAx
15681,28484,UTo
68294,30854,ovl
44864,45491,Rjz
41001,79252,jvs
12333,47395,tjl
12333,47395,dZW
91197,60750,Kzl
31075,55948,jxQ
40423,70484,WbE
67132,33929,ECk
87884,4506,lyk
15329,56309,AGK
12904,43965,SfF
93661,96646,sKE
70818,1674,ULt
16885,35494,wxE
89831,80669,NcR
89831,80669,cYj
33866,4028,Fob
33866,4028,tOx
39024,3529,Ctc
39024,3529,IpW
39666,63841,BIu
5210,77692,aHn
77141,14454,dUh
77141,14454,hIY
43608,47130,IWD
49362,5122,Lrq
1736,37913,rLo
29438,55401,OaL
29438,55401,jEE
96241,73058,tCt
74475,72406,RPr
90477,19593,tcz
71785,24403,Yox
71785,24403,xro
97398,61134,gJP
97398,61134,pCh
42364,58434,XUO
68402,6902,Cxr
38605,36547,Nhw
38605,36547,eIq
50221,39744,Loe
50221,39744,IKS
77355,11541,BNG
68201,38268,JHB
89010,97211,IhD
77184,23790,XaP
79563,7823,aGK
79563,7823,DWl
44397,81361,uTY
53751,33570,WDc
36608,6015,CtP
62877,12681,QVI
49970,11373,sTE
87459,80357,tLn
40760,62360,Bws
40760,62360,FuG
73891,88992,lSG
73891,88992,CFA
78991,91051,mFK
25765,89822,niy
25765,89822,nCF
23064,40761,tzA
23064,40761,oqw
78471,51116,fRA
53989,70991,DaJ
53989,70991,DEj
7290,26504,DGp
94023,31330,GlT
94023,31330,tfI
83739,36139,WBG
93944,57119,GAi
54036,18973,aCU
65838,4928,ysC
65838,4928,EoV
50080,58370,fOf
33073,93294,IkR
4724,889,ser
4724,889,YrC
11784,96543,yHB
52932,77228,PMP
52932,77228,lWr
29898,6219,Uia
33289,96537,Qdm
21948,73921,iDz
85780,14907,XdB
85780,14907,Mkf
82580,4503,nzG
82580,4503,KhM
27988,71872,sZr
27988,71872,dWx
10777,94628,xAC
10777,94628,gWx
99617,80968,FHG
99617,80968,RPg
23597,84811,eti
23597,84811,nFs
62555,92377,Omf
47742,75572,xAJ
47742,75572,CGZ
91637,24541,wlk
91637,24541,Jrv
67034,13053,WjX
39713,6797,Iih
99417,37054,UKa
99417,37054,BAm
11836,61569,ZRc
68920,77918,pLG
58544,55039,DlE
58544,55039,zZP
21774,58857,etV
43391,56177,jDo
51433,18603,SSm
9626,36644,lzP
25029,10669,cup
25029,10669,RDY
70222,46144,eQW
70222,46144,oft
65125,95575,OFQ
31749,78157,Pqw
82477,66146,jLj
82477,66146,OZx
38410,20595,cNs
38410,20595,YVc
44131,59219,eqx
16905,31437,SfZ
16905,31437,pSI
52833,73158,SwH
52833,73158,nuE
81802,44639,Vgp
8724,67389,tXT
29288,22709,lRS
29288,22709,Ota
30992,64267,bTq
30992,64267,Ufc
59358,98986,Lxx
59358,98986,uxA
33995,99736,UKD
33995,99736,HDy
66098,56914,WtO
3060,49308,Btb
18200,46496,svm
18200,46496,ZcF
64748,59506,peH
48024,91493,NeY
48024,91493,mUZ
85940,1469,auY
85940,1469,AEw
90142,85990,aeo
90142,85990,qYT
16752,84791,FUE
16752,84791,wRe
50173,40755,sSI
54519,96174,GLA
84786,82084,MpQ
53003,73114,MSA
53003,73114,WBj
76332,75587,KrB
11192,92702,tvh
11192,92702,KwG
13464,85741,mSk
13464,85741,BoO
20344,85857,CEj
20344,85857,jVM
13069,99317,jZu
13069,99317,CeD
18301,78993,DSR
18301,78993,qBT
31490,91402,lsf
31490,91402,wqa
63845,93566,kvM
1652,33949,FoQ
11454,76646,ZGb
7339,89143,ftR
7339,89143,nCl
59602,68351,Pfj
61030,61429,RzS
61030,61429,nLf
10997,69508,mMB
10997,69508,oMh
48417,74366,FCx
48417,74366,KQh
63670,30504,ZkX
10661,80201,hTX
10661,80201,tXZ
90690,17280,XBI
90690,17280,RZO
49900,3486,Bkc
49900,3486,IEh
6550,3544,QXL
6550,3544,GDy
22291,70540,pum
22291,70540,Iul
2473,86120,oFq
57926,43328,njv
44439,5456,qzd
44439,5456,NNt
48859,43882,NfH
48859,43882,npi
68715,80935,axf
68715,80935,ECS
96466,81919,GyL
35100,84283,Axm
25629,14847,zfX
25629,14847,sna
67066,57080,MGr
59852,5334,Hcr
59852,5334,FwC
98190,81828,vcr
98190,81828,iYY
35740,72921,dqc
35740,72921,mXh
34355,33910,Hpf
69105,22001,fIL
69105,22001,Dfc
92599,78132,Uxz
92599,78132,aSZ
38353,71549,rsD
96334,86805,ZrS
96334,86805,eWG
83183,3393,BSB
83183,3393,Khg
1943,81221,DuX
1943,81221,Wgo
33886,39983,laI
50980,94377,Njx
77253,3983,IOq
16660,82791,ume
16660,82791,jIr
57164,27976,TcU
57164,27976,PJm
13203,24795,vzJ
13203,24795,jMR
83936,34458,oeP
83936,34458,efG
80259,76763,FGH
77915,37744,hQg
77915,37744,spe
35909,49582,kUV
35909,49582,WrM
76751,89730,Jao
76751,89730,EkP
81621,96442,qZF
81621,96442,aeH
53264,57260,iNv
38205,19055,umn
32140,42370,hBJ
32140,42370,MnM
24525,64576,JIn
73398,56369,Mup
12780,35500,mCV
12780,35500,gOL
36875,780,Kpf
36875,780,flO
8826,79133,Jvj
8826,79133,LMb
55793,88597,Lwi
96767,68751,ZjJ
96767,68751,VtA
22140,81759,xAi
71451,28748,Gwq
71451,28748,Vky
88181,7401,iDd
43424,4812,Xzh
470,68709,oIe
62510,52858,blQ
54292,12487,mLg
54292,12487,kWI
71913,74716,AXP
71913,74716,zaN
25547,53110,Kdb
25547,53110,ZrU
95357,67165,aoQ
29703,69928,JUz
29703,69928,GTf
42677,67179,yrc
61245,80916,yZF
61245,80916,ayG
30707,7513,roD
89862,75454,ArB
89862,75454,ENp
73615,54152,EOD
73615,54152,UPy
53257,30545,Hgu
53257,30545,PYG
281,89791,yZK
281,89791,VNM
96336,90290,SAC
96336,90290,XoG
18272,13105,oES
71108,51208,OBe
71108,51208,obi
59521,35317,JUS
90447,9539,VOP
90447,9539,kHF
9676,97666,ZdG
9676,97666,UVG
97809,7266,SqS
21461,55711,mxp
1609,43471,wCL
1609,43471,XjK
48969,3563,neD
56711,44291,zli
58467,67993,rpa
58467,67993,Zmu
91565,25527,pLg
91565,25527,EtG
51605,80335,uGQ
51605,80335,QAp
27109,45912,uGd
49691,82447,lhD
11511,33914,boR
11511,33914,Nqk
90902,54965,NuH
90902,54965,PgO
66655,67768,ALa
14820,46717,Ezk
50545,37671,aaR
50545,37671,SRI
44420,51699,Sbm
44420,51699,Iwg
54332,28421,trk
69000,88239,pfY
69000,88239,qzw
95826,72255,emi
95826,72255,vUI
48212,41777,xFu
48212,41777,aQy
87053,1825,QTg
87053,1825,cKK
1856,48690,Ooz
10382,32283,MYQ
10382,32283,SlN
